gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
CCL20,2.415390683,-4.768095652,1.77924528,0.090604213,0.823291967,-4.579868109,,,,,,,,,,,,,,,,,,,
CCL22,1.805106492,-5.050206522,1.359296165,0.18938163,0.823291967,-4.588826172,,,,,,,,,,,,,,,,,,,
CCL24,1.023603145,-2.101423913,0.86710266,0.396304996,0.823291967,-4.597144441,,,,,,,,,,,,,,,,,,,
CCL26,2.079007286,-2.328567391,0.801759102,0.43223939,0.823291967,-4.598020773,,,,,,,,,,,,,,,,,,,
CCL27,0.772167748,-2.392217391,0.735670074,0.470584005,0.823291967,-4.598845713,,,,,,,,,,,,,,,,,,,
CCL28,0.931158795,-3.583695652,0.789501279,0.439200804,0.823291967,-4.598178502,,,,,,,,,,,,,,,,,,,
CCL5,2.885936998,-3.888745652,2.33882867,0.029986099,0.823291967,-4.566442213,,,,,,,,,,,,,,,,,,,
CCL7,1.479388727,-1.508958696,1.247814339,0.226700206,0.823291967,-4.590949652,,,,,,,,,,,,,,,,,,,
CCL8,1.071237021,-5.218647826,0.87789461,0.390562142,0.823291967,-4.596994042,,,,,,,,,,,,,,,,,,,
CCN1,1.619389916,-3.100926087,1.223018769,0.23572457,0.823291967,-4.591404627,,,,,,,,,,,,,,,,,,,
CCN2,0.620840665,2.169441304,1.322514064,0.201117192,0.823291967,-4.589540472,,,,,,,,,,,,,,,,,,,
CCN3,0.530694828,5.88193913,0.890398641,0.383976695,0.823291967,-4.596817806,,,,,,,,,,,,,,,,,,,
CCN4,0.999794068,-1.770723913,1.132210375,0.271113606,0.823291967,-4.593013541,,,,,,,,,,,,,,,,,,,
CCN5,1.080249653,-0.351630435,0.94726988,0.354955182,0.823291967,-4.595989867,,,,,,,,,,,,,,,,,,,
CCND2,3.509265323,0.158815217,1.483559463,0.153719046,0.823291967,-4.586320397,,,,,,,,,,,,,,,,,,,
CCS,0.913053089,1.495476087,1.181358583,0.251499209,0.823291967,-4.592154128,,,,,,,,,,,,,,,,,,,
CD109,0.87885103,1.202091304,1.249325544,0.226158897,0.823291967,-4.590921713,,,,,,,,,,,,,,,,,,,
CD14,1.504626896,1.290152174,1.075280308,0.295218167,0.823291967,-4.593974183,,,,,,,,,,,,,,,,,,,
CD160,0.727353853,-3.798454348,0.773946463,0.44813386,0.823291967,-4.598375578,,,,,,,,,,,,,,,,,,,
CD163,1.044359641,0.700406522,1.133386326,0.270631451,0.823291967,-4.592993299,,,,,,,,,,,,,,,,,,,
CD164L2,-0.495701874,1.67873913,-0.735987517,0.470395101,0.823291967,-4.598841902,,,,,,,,,,,,,,,,,,,
CD177,3.007041583,0.512186957,1.980279372,0.061783792,0.823291967,-4.575178479,,,,,,,,,,,,,,,,,,,
CD1C,0.62407567,-3.628497826,0.770830685,0.449936524,0.823291967,-4.598414638,,,,,,,,,,,,,,,,,,,
CD2,1.877793588,-1.322758696,1.97479141,0.062447314,0.823291967,-4.575309005,,,,,,,,,,,,,,,,,,,
CD200R1,1.189006025,-5.176917391,1.170368174,0.255790265,0.823291967,-4.592348671,,,,,,,,,,,,,,,,,,,
CD207,1.369080917,-4.841330435,1.279846297,0.215438136,0.823291967,-4.59035235,,,,,,,,,,,,,,,,,,,
CD209,0.961728677,-1.46401087,0.924753162,0.366262786,0.823291967,-4.596322793,,,,,,,,,,,,,,,,,,,
CD22,0.817625842,-6.592965217,0.803914057,0.431022706,0.823291967,-4.597992824,,,,,,,,,,,,,,,,,,,
CD244,1.434798718,-4.334952174,1.670139243,0.110674504,0.823291967,-4.582319835,,,,,,,,,,,,,,,,,,,
CD248,1.036955444,4.79966087,1.367791394,0.186749918,0.823291967,-4.58865935,,,,,,,,,,,,,,,,,,,
CD27,1.281271068,0.034752174,1.235626835,0.231102168,0.823291967,-4.591174097,,,,,,,,,,,,,,,,,,,
CD274,0.632035473,-0.62596087,0.723676859,0.47775392,0.823291967,-4.598988641,,,,,,,,,,,,,,,,,,,
CD276,1.280198378,-0.809528261,1.477263382,0.155383838,0.823291967,-4.586450623,,,,,,,,,,,,,,,,,,,
CD28,0.948348255,-1.379147826,1.060825617,0.301577868,0.823291967,-4.594211962,,,,,,,,,,,,,,,,,,,
CD2AP,1.050360163,4.468097826,0.994343048,0.332090237,0.823291967,-4.595272597,,,,,,,,,,,,,,,,,,,
CD300A,0.472004026,2.24358913,0.847052462,0.407119547,0.823291967,-4.597419635,,,,,,,,,,,,,,,,,,,
CD300C,0.621845262,2.9127,0.968553425,0.344487316,0.823291967,-4.595669093,,,,,,,,,,,,,,,,,,,
CD300E,0.981255743,-2.091343478,0.882608615,0.388070796,0.823291967,-4.59692785,,,,,,,,,,,,,,,,,,,
CD300LG,0.986110897,-1.098213043,1.124444792,0.274313519,0.823291967,-4.593146812,,,,,,,,,,,,,,,,,,,
CD33,0.912425422,1.378658696,0.855606481,0.402482712,0.823291967,-4.597302904,,,,,,,,,,,,,,,,,,,
CD34,1.457234129,-3.797119565,1.369374679,0.186262668,0.823291967,-4.588628184,,,,,,,,,,,,,,,,,,,
CD3D,-1.907858234,-0.840091304,-2.357913456,0.028817698,0.823291967,-4.56596908,,,,,,,,,,,,,,,,,,,
CD3G,-1.336364912,-5.352293478,-1.207895634,0.241361611,0.823291967,-4.591678891,,,,,,,,,,,,,,,,,,,
CD4,0.898944944,-0.550586957,0.832489718,0.415092107,0.823291967,-4.597616035,,,,,,,,,,,,,,,,,,,
CD40,0.704104657,3.723406522,0.974336901,0.341679852,0.823291967,-4.595580916,,,,,,,,,,,,,,,,,,,
CD40LG,1.902373756,-2.235095652,2.733071759,0.012913817,0.823291967,-4.556624261,,,,,,,,,,,,,,,,,,,
CD48,1.152136008,-1.009858696,1.110940958,0.279943982,0.823291967,-4.593376895,,,,,,,,,,,,,,,,,,,
CD5,1.065516288,-3.14123913,0.864438499,0.397731124,0.823291967,-4.597181325,,,,,,,,,,,,,,,,,,,
CD58,0.559767762,-0.080893478,0.861181904,0.399478904,0.823291967,-4.597226279,,,,,,,,,,,,,,,,,,,
CD5L,2.285037725,1.50123913,1.628914929,0.119187611,0.823291967,-4.583225942,,,,,,,,,,,,,,,,,,,
CD6,1.394670656,-5.973813043,1.240492867,0.229336835,0.823291967,-4.591084673,,,,,,,,,,,,,,,,,,,
CD69,0.654447593,3.483436957,0.963939636,0.346738322,0.823291967,-4.595739127,,,,,,,,,,,,,,,,,,,
CD70,2.219751022,-6.73961087,1.442084783,0.164958659,0.823291967,-4.587172011,,,,,,,,,,,,,,,,,,,
CD72,1.843930789,-0.821276087,1.495784214,0.150528332,0.823291967,-4.586066597,,,,,,,,,,,,,,,,,,,
CD74,0.401188557,2.03455,0.896104703,0.380995971,0.823291967,-4.596736681,,,,,,,,,,,,,,,,,,,
CD80,1.020332788,-0.712304348,1.107178185,0.281527856,0.823291967,-4.593440628,,,,,,,,,,,,,,,,,,,
CD8A,1.259033217,-0.749517391,1.126547009,0.27344454,0.823291967,-4.593110803,,,,,,,,,,,,,,,,,,,
CD99,0.378881459,4.066656522,0.868039135,0.395804491,0.823291967,-4.597131453,,,,,,,,,,,,,,,,,,,
CDA,1.613496259,-0.200232609,1.357433333,0.18996263,0.823291967,-4.588862662,,,,,,,,,,,,,,,,,,,
CDC26,1.069296023,2.801056522,1.040062485,0.310884115,0.823291967,-4.594549076,,,,,,,,,,,,,,,,,,,
CDC37,1.174204111,5.543223913,1.111570709,0.279679537,0.823291967,-4.593366213,,,,,,,,,,,,,,,,,,,
CDCP1,0.66373245,3.027843478,1.337977344,0.196115591,0.823291967,-4.589241776,,,,,,,,,,,,,,,,,,,
CDH15,1.776045325,3.318419565,1.426804097,0.169264269,0.823291967,-4.587482004,,,,,,,,,,,,,,,,,,,
CDH17,1.449728808,-3.974271739,1.347162382,0.193191476,0.823291967,-4.589063253,,,,,,,,,,,,,,,,,,,
CDH2,0.737717364,1.581445652,1.066334739,0.29914249,0.823291967,-4.594121634,,,,,,,,,,,,,,,,,,,
CDH22,1.168044925,2.296632609,1.012644955,0.323483043,0.823291967,-4.5949861,,,,,,,,,,,,,,,,,,,
CDH23,0.904366797,-0.123643478,1.151035105,0.263471177,0.823291967,-4.592687601,,,,,,,,,,,,,,,,,,,
CDH3,0.573359378,2.04785,1.057025614,0.303265975,0.823291967,-4.594274052,,,,,,,,,,,,,,,,,,,
CDH4,-1.379541958,-1.364847826,-1.616574888,0.12184107,0.823291967,-4.583494857,,,,,,,,,,,,,,,,,,,
CDH5,1.169814568,-3.372669565,1.193600282,0.246783544,0.823291967,-4.591935859,,,,,,,,,,,,,,,,,,,
CDHR5,1.660724992,-3.944567391,1.724581904,0.100228955,0.823291967,-4.581105759,,,,,,,,,,,,,,,,,,,
CDK5RAP3,1.092230026,-0.449708696,0.849260196,0.405919536,0.823291967,-4.597389604,,,,,,,,,,,,,,,,,,,
CDNF,0.784464799,-0.132554348,0.780349168,0.444443415,0.823291967,-4.598294876,,,,,,,,,,,,,,,,,,,
CDON,1.482519391,-2.851178261,1.275832663,0.216825055,0.823291967,-4.590427774,,,,,,,,,,,,,,,,,,,
CDSN,0.819078071,-2.918252174,0.744866047,0.465129967,0.823291967,-4.598734699,,,,,,,,,,,,,,,,,,,
CEACAM1,2.175401723,-3.360530435,1.748289915,0.095951571,0.823291967,-4.58057119,,,,,,,,,,,,,,,,,,,
CEACAM16,1.217711668,-4.769763043,1.238196834,0.230168514,0.823291967,-4.591126899,,,,,,,,,,,,,,,,,,,
CEACAM19,1.4548079,-2.9539,1.171643711,0.255289454,0.823291967,-4.592326162,,,,,,,,,,,,,,,,,,,
CEACAM5,2.433419727,-3.46681087,1.792469403,0.088399682,0.823291967,-4.57956605,,,,,,,,,,,,,,,,,,,
CEACAM6,2.111611091,1.357247826,1.378805873,0.183381198,0.823291967,-4.588442044,,,,,,,,,,,,,,,,,,,
CEACAM8,1.661065354,-2.555367391,0.895379069,0.381374175,0.823291967,-4.596747022,,,,,,,,,,,,,,,,,,,
CEBPA,1.013989113,-0.494213043,1.432508527,0.167646433,0.823291967,-4.587366522,,,,,,,,,,,,,,,,,,,
CELA2A,2.439819699,-1.039715217,1.705046139,0.103875658,0.823291967,-4.581543614,,,,,,,,,,,,,,,,,,,
CELA3A,2.969380604,-5.099354348,2.535827372,0.019789077,0.823291967,-4.561540991,,,,,,,,,,,,,,,,,,,
CENPJ,2.56605582,-1.435636957,1.537017825,0.140165304,0.823291967,-4.585201497,,,,,,,,,,,,,,,,,,,
CEP152,2.760626193,-3.819617391,1.40290717,0.176179182,0.823291967,-4.587962608,,,,,,,,,,,,,,,,,,,
CEP170,0.981730075,3.54293913,0.912309137,0.372614836,0.823291967,-4.596503917,,,,,,,,,,,,,,,,,,,
CEP350,2.402259372,-2.847567391,1.193624441,0.246774304,0.823291967,-4.591935427,,,,,,,,,,,,,,,,,,,
CEP43,1.014127768,3.456765217,1.516771788,0.145177456,0.823291967,-4.58562799,,,,,,,,,,,,,,,,,,,
CERT1,1.460560057,0.622371739,1.051682719,0.305650924,0.823291967,-4.594361056,,,,,,,,,,,,,,,,,,,
CES1,1.542244116,0.264852174,1.029290395,0.315791948,0.823291967,-4.59472189,,,,,,,,,,,,,,,,,,,
CES2,1.371673316,-5.941380435,0.807699492,0.428890647,0.823291967,-4.59794357,,,,,,,,,,,,,,,,,,,
CFB,0.892935724,1.20191087,1.464757689,0.158734273,0.823291967,-4.586708289,,,,,,,,,,,,,,,,,,,
CFD,0.737470171,5.146467391,0.915598139,0.370928853,0.823291967,-4.596456245,,,,,,,,,,,,,,,,,,,
CFH,1.752618892,2.090115217,1.960401073,0.064217403,0.823291967,-4.575650668,,,,,,,,,,,,,,,,,,,
CFHR2,1.890408132,2.749284783,1.672309908,0.110240939,0.823291967,-4.582271801,,,,,,,,,,,,,,,,,,,
CFHR4,1.407842354,0.934441304,1.208261252,0.241224134,0.823291967,-4.59167229,,,,,,,,,,,,,,,,,,,
CFHR5,2.097339019,-3.044182609,1.647251871,0.115334856,0.823291967,-4.58282435,,,,,,,,,,,,,,,,,,,
CFI,1.254240171,2.603086957,1.397009299,0.177920285,0.823291967,-4.588080426,,,,,,,,,,,,,,,,,,,
CFP,1.89425091,0.252908696,1.823341163,0.083433721,0.823291967,-4.578857067,,,,,,,,,,,,,,,,,,,
CGB3_CGB5_CGB8,1.076270314,-2.87426087,0.963189776,0.34710512,0.823291967,-4.595750483,,,,,,,,,,,,,,,,,,,
CGREF1,0.309638619,3.123773913,0.819646583,0.422205171,0.823291967,-4.597786796,,,,,,,,,,,,,,,,,,,
CHAC2,0.487069002,2.20845,0.78877657,0.43961454,0.823291967,-4.598187761,,,,,,,,,,,,,,,,,,,
CHAD,0.797269542,-0.783021739,1.040646878,0.31061942,0.823291967,-4.59453966,,,,,,,,,,,,,,,,,,,
CHEK2,1.724435361,-0.179117391,1.429275641,0.168561771,0.823291967,-4.587432005,,,,,,,,,,,,,,,,,,,
CHGA,0.195836623,5.476556522,0.832290481,0.415201867,0.823291967,-4.597618702,,,,,,,,,,,,,,,,,,,
CHIT1,2.664971739,0.200223913,1.419248742,0.171426437,0.823291967,-4.58763451,,,,,,,,,,,,,,,,,,,
CHL1,0.551753178,3.00933913,0.718039332,0.48114634,0.823291967,-4.599055098,,,,,,,,,,,,,,,,,,,
CHM,0.817794176,5.073102174,0.941810451,0.357674818,0.823291967,-4.596071199,,,,,,,,,,,,,,,,,,,
CHMP1A,1.126437836,2.495145652,1.153475778,0.262492154,0.823291967,-4.592645046,,,,,,,,,,,,,,,,,,,
CHMP6,0.699666843,1.381484783,0.975405273,0.341162965,0.823291967,-4.595564581,,,,,,,,,,,,,,,,,,,
CHP1,3.318211448,-0.465043478,1.968091896,0.063265915,0.823291967,-4.575468176,,,,,,,,,,,,,,,,,,,
CHRDL1,0.775040337,1.653276087,1.173243918,0.254662208,0.823291967,-4.592297897,,,,,,,,,,,,,,,,,,,
CHRM1,-3.614432991,-2.86661087,-2.503298356,0.021211457,0.823291967,-4.56235214,,,,,,,,,,,,,,,,,,,
CIAPIN1,0.861565746,5.244206522,1.174291568,0.254252178,0.823291967,-4.592279377,,,,,,,,,,,,,,,,,,,
CILP,2.26381875,-0.703197826,1.7738071,0.091524518,0.823291967,-4.579992034,,,,,,,,,,,,,,,,,,,
CINP,-0.430662013,1.121719565,-0.814387199,0.42514013,0.823291967,-4.597856059,,,,,,,,,,,,,,,,,,,
CLASP1,-4.939228368,-1.317108696,-2.47165165,0.022686788,0.823291967,-4.563140864,,,,,,,,,,,,,,,,,,,
CLC,1.99222755,-1.661767391,1.364551605,0.187750111,0.823291967,-4.588723051,,,,,,,,,,,,,,,,,,,
CLEC10A,1.05884386,-4.652356522,1.065501489,0.299509929,0.823291967,-4.59413532,,,,,,,,,,,,,,,,,,,
CLEC11A,0.897956555,0.190693478,0.767264235,0.452005355,0.823291967,-4.598459177,,,,,,,,,,,,,,,,,,,
CLEC1A,1.547356157,-0.989904348,1.335715778,0.196840909,0.823291967,-4.589285608,,,,,,,,,,,,,,,,,,,
CLEC1B,2.060237161,-1.533745652,1.452381605,0.16210774,0.823291967,-4.586961966,,,,,,,,,,,,,,,,,,,
CLEC3B,0.729783729,4.19556087,1.049358165,0.306692726,0.823291967,-4.594398801,,,,,,,,,,,,,,,,,,,
CLEC4A,1.852512922,-2.655980435,1.778743693,0.09068876,0.823291967,-4.579879547,,,,,,,,,,,,,,,,,,,
CLEC4D,1.778302255,-2.443832609,1.300733971,0.208331302,0.823291967,-4.589957185,,,,,,,,,,,,,,,,,,,
CLEC4G,1.964034658,-5.974391304,1.063992103,0.300176349,0.823291967,-4.594160089,,,,,,,,,,,,,,,,,,,
CLEC4M,1.008936601,0.596278261,1.077685925,0.294169214,0.823291967,-4.593934366,,,,,,,,,,,,,,,,,,,
CLGN,0.860774893,0.340106522,0.911626274,0.37296552,0.823291967,-4.596513797,,,,,,,,,,,,,,,,,,,
CLIC5,0.85559166,-0.635223913,1.285824201,0.213385238,0.823291967,-4.590239709,,,,,,,,,,,,,,,,,,,
CLINT1,-0.794030447,-1.811702174,-0.877077154,0.390995229,0.823291967,-4.59700549,,,,,,,,,,,,,,,,,,,
CLMP,0.94453443,-0.430786957,1.067438625,0.298656208,0.823291967,-4.594103491,,,,,,,,,,,,,,,,,,,
CLNS1A,0.813102587,2.372193478,1.054375815,0.304447116,0.823291967,-4.594317245,,,,,,,,,,,,,,,,,,,
CLPP,0.974585443,3.678528261,0.718952354,0.480595965,0.823291967,-4.599044367,,,,,,,,,,,,,,,,,,,
CLPS,2.216636119,-0.518469565,1.583359706,0.129231307,0.823291967,-4.584213187,,,,,,,,,,,,,,,,,,,
CLU,0.554820904,3.987173913,1.216805368,0.238028316,0.823291967,-4.591517608,,,,,,,,,,,,,,,,,,,
CNPY4,1.965471569,0.167365217,1.368619833,0.186494843,0.823291967,-4.588643046,,,,,,,,,,,,,,,,,,,
CNTF,3.190343152,5.206267391,1.990323786,0.060585632,0.823291967,-4.574939264,,,,,,,,,,,,,,,,,,,
CNTN1,0.608029728,4.275602174,1.253842247,0.224546951,0.823291967,-4.590838065,,,,,,,,,,,,,,,,,,,
CNTN3,0.673557674,-0.50825,0.898471452,0.379764135,0.823291967,-4.596702904,,,,,,,,,,,,,,,,,,,
CNTN4,0.938505992,1.064865217,1.212645359,0.23958027,0.823291967,-4.591593019,,,,,,,,,,,,,,,,,,,
CNTN5,0.77095545,3.21778913,1.031352825,0.314848072,0.823291967,-4.594688914,,,,,,,,,,,,,,,,,,,
CNTNAP2,0.633874209,7.155826087,0.995401308,0.331588242,0.823291967,-4.595256146,,,,,,,,,,,,,,,,,,,
CNTNAP4,0.308707636,2.494167391,0.723622698,0.477786445,0.823291967,-4.598989282,,,,,,,,,,,,,,,,,,,
COL15A1,0.747622756,4.342084783,1.075133438,0.295282296,0.823291967,-4.593976611,,,,,,,,,,,,,,,,,,,
COL18A1,0.459904017,0.723880435,0.803561036,0.431221875,0.823291967,-4.597997407,,,,,,,,,,,,,,,,,,,
COL1A1,1.586519616,0.290517391,1.719519896,0.101163167,0.823291967,-4.581219445,,,,,,,,,,,,,,,,,,,
COL28A1,1.969214282,3.664565217,1.553255507,0.136249826,0.823291967,-4.584857094,,,,,,,,,,,,,,,,,,,
COL2A1,0.602634247,-0.635030435,0.915531466,0.37096298,0.823291967,-4.596457213,,,,,,,,,,,,,,,,,,,
COL3A1,1.665956512,4.244215217,1.900042672,0.072136532,0.823291967,-4.577073825,,,,,,,,,,,,,,,,,,,
COL4A1,1.297259534,4.265423913,1.588010306,0.128174491,0.823291967,-4.584113101,,,,,,,,,,,,,,,,,,,
COL4A4,1.571815079,-0.897458696,0.908328825,0.374662023,0.823291967,-4.596561416,,,,,,,,,,,,,,,,,,,
COL5A1,1.181716154,2.034367391,1.689500659,0.106858082,0.823291967,-4.581890286,,,,,,,,,,,,,,,,,,,
COL6A3,1.256947708,0.973293478,1.316568645,0.203066721,0.823291967,-4.589654692,,,,,,,,,,,,,,,,,,,
COL9A1,1.002098414,-1.651976087,1.127835391,0.272912974,0.823291967,-4.593088709,,,,,,,,,,,,,,,,,,,
COL9A2,1.81249441,-1.191345652,0.93649288,0.360337339,0.823291967,-4.596150043,,,,,,,,,,,,,,,,,,,
COMMD1,0.889570778,4.023223913,1.212889688,0.239488908,0.823291967,-4.591588595,,,,,,,,,,,,,,,,,,,
COMP,0.736827377,-1.249773913,1.155903892,0.261520858,0.823291967,-4.592602643,,,,,,,,,,,,,,,,,,,
COMT,0.744961284,6.312084783,1.022073509,0.319110525,0.823291967,-4.594836866,,,,,,,,,,,,,,,,,,,
CORO1A,2.453322884,2.368756522,1.373949059,0.184860606,0.823291967,-4.588538005,,,,,,,,,,,,,,,,,,,
CPA1,2.724502485,-2.121476087,2.252722711,0.035822001,0.823291967,-4.568569592,,,,,,,,,,,,,,,,,,,
CPA2,0.727258033,-1.782993478,0.983893776,0.337075328,0.823291967,-4.59543427,,,,,,,,,,,,,,,,,,,
CPA4,1.342992543,1.084356522,1.294636274,0.210386822,0.823291967,-4.590073001,,,,,,,,,,,,,,,,,,,
CPB2,1.761534923,2.011647826,1.722901941,0.100538174,0.823291967,-4.581143506,,,,,,,,,,,,,,,,,,,
CPM,0.453175628,1.93298913,0.717723661,0.481336714,0.823291967,-4.599058805,,,,,,,,,,,,,,,,,,,
CPTP,0.498260857,0.629008696,0.760391412,0.456008456,0.823291967,-4.598544491,,,,,,,,,,,,,,,,,,,
CPVL,0.341795438,1.144104348,0.773736959,0.448254931,0.823291967,-4.598378209,,,,,,,,,,,,,,,,,,,
CPXM1,1.861440561,2.725973913,1.582412353,0.129447478,0.823291967,-4.584233555,,,,,,,,,,,,,,,,,,,
CR1,1.582133275,-0.098243478,1.441684424,0.165070324,0.823291967,-4.587180159,,,,,,,,,,,,,,,,,,,
CR2,1.14819926,-5.346378261,0.855413084,0.402587167,0.823291967,-4.597305555,,,,,,,,,,,,,,,,,,,
CRACR2A,1.228189825,-1.184273913,0.849979044,0.405529299,0.823291967,-4.597379811,,,,,,,,,,,,,,,,,,,
CREB3,1.182837414,-0.51735,0.800974479,0.432682918,0.823291967,-4.598030933,,,,,,,,,,,,,,,,,,,
CREG1,0.599855719,3.172728261,1.186374821,0.249558757,0.823291967,-4.592064889,,,,,,,,,,,,,,,,,,,
CRHBP,0.843175955,-3.118436957,1.084874937,0.29105055,0.823291967,-4.593814965,,,,,,,,,,,,,,,,,,,
CRISP3,1.256604085,-0.979784783,1.754993283,0.094771049,0.823291967,-4.580419421,,,,,,,,,,,,,,,,,,,
CRKL,0.690443131,6.915576087,1.000538077,0.329159086,0.823291967,-4.595176093,,,,,,,,,,,,,,,,,,,
CRLF1,0.627913717,-1.18735,0.934946017,0.361114367,0.823291967,-4.596172909,,,,,,,,,,,,,,,,,,,
CRTAC1,0.463987761,0.343443478,0.862964067,0.39852182,0.823291967,-4.597201696,,,,,,,,,,,,,,,,,,,
CRX,-0.401567618,-7.726469565,-0.757182929,0.457884583,0.823291967,-4.598584085,,,,,,,,,,,,,,,,,,,
CRYBB1,1.440253507,6.348465217,1.240946871,0.229172657,0.823291967,-4.591076317,,,,,,,,,,,,,,,,,,,
CRYZL1,0.679849363,6.466841304,0.851369858,0.40477496,0.823291967,-4.597360844,,,,,,,,,,,,,,,,,,,
CSF1,0.413621113,2.9891,0.714746923,0.483134089,0.823291967,-4.599093693,,,,,,,,,,,,,,,,,,,
CSF3,2.37120586,-1.327495652,1.567041745,0.132997254,0.823291967,-4.584563076,,,,,,,,,,,,,,,,,,,
CSF3R,1.935640001,-3.783747826,1.913496606,0.070300215,0.823291967,-4.57675804,,,,,,,,,,,,,,,,,,,
CSPG4,0.435245958,5.542315217,0.998671472,0.330040355,0.823291967,-4.595205222,,,,,,,,,,,,,,,,,,,
CSPG5,0.301934476,6.628717391,0.866148029,0.396815628,0.823291967,-4.597157669,,,,,,,,,,,,,,,,,,,
CSRP3,3.592090946,-0.451036957,1.782541123,0.090050367,0.823291967,-4.579792921,,,,,,,,,,,,,,,,,,,
CST1,3.270203458,2.634623913,1.508847946,0.14717896,0.823291967,-4.585794009,,,,,,,,,,,,,,,,,,,
CST5,0.61096843,-1.382056522,1.483063164,0.153849744,0.823291967,-4.586330675,,,,,,,,,,,,,,,,,,,
CST6,1.899053766,-0.07966087,1.661826704,0.112348268,0.823291967,-4.582503485,,,,,,,,,,,,,,,,,,,
CST7,1.20044307,0.468223913,1.07092942,0.297122192,0.823291967,-4.59404602,,,,,,,,,,,,,,,,,,,
CTF1,1.726800579,4.890084783,1.433747794,0.167296623,0.823291967,-4.587341396,,,,,,,,,,,,,,,,,,,
CTHRC1,1.367454929,5.569763043,1.5198988,0.144393799,0.823291967,-4.585562333,,,,,,,,,,,,,,,,,,,
CTNNA1,0.906167885,-0.913541304,1.29349354,0.210773788,0.823291967,-4.590094664,,,,,,,,,,,,,,,,,,,
CTRB1,1.898411763,-2.154684783,1.752275918,0.095248082,0.823291967,-4.580480977,,,,,,,,,,,,,,,,,,,
CTRC,3.122979139,-5.679836957,2.817101187,0.010736451,0.823291967,-4.554537171,,,,,,,,,,,,,,,,,,,
CTRL,2.730028892,-5.777947826,2.00961785,0.058342153,0.823291967,-4.574478629,,,,,,,,,,,,,,,,,,,
CTSB,1.001043515,3.37675,1.26702813,0.219891705,0.823291967,-4.590592647,,,,,,,,,,,,,,,,,,,
CTSC,0.632929396,3.836273913,1.197641556,0.245241529,0.823291967,-4.591863441,,,,,,,,,,,,,,,,,,,
CTSE,2.377497539,-2.309215217,1.572898273,0.131635252,0.823291967,-4.584437733,,,,,,,,,,,,,,,,,,,
CTSF,0.930081807,-0.570247826,1.124432257,0.274318706,0.823291967,-4.593147027,,,,,,,,,,,,,,,,,,,
CTSO,0.356768545,0.5118,0.727423231,0.475507332,0.823291967,-4.59894422,,,,,,,,,,,,,,,,,,,
CUZD1,1.650275218,-0.213969565,1.981244436,0.061667763,0.823291967,-4.575155513,,,,,,,,,,,,,,,,,,,
CWC15,0.97513391,3.98825,0.765078658,0.453276026,0.823291967,-4.598486381,,,,,,,,,,,,,,,,,,,
CX3CL1,1.530515534,-2.21265,1.513896679,0.145901077,0.823291967,-4.585688288,,,,,,,,,,,,,,,,,,,
CXCL1,1.96628713,3.481345652,1.86334965,0.077361289,0.823291967,-4.577930631,,,,,,,,,,,,,,,,,,,
CXCL10,1.116066498,2.872634783,0.802839199,0.431629301,0.823291967,-4.598006773,,,,,,,,,,,,,,,,,,,
CXCL11,1.415018215,-0.224804348,1.330522122,0.198514601,0.823291967,-4.589386077,,,,,,,,,,,,,,,,,,,
CXCL13,1.180391778,-2.096797826,0.941874488,0.357642836,0.823291967,-4.596070248,,,,,,,,,,,,,,,,,,,
CXCL16,0.593705313,3.962071739,1.210204375,0.240494488,0.823291967,-4.591637181,,,,,,,,,,,,,,,,,,,
CXCL3,1.641432435,-2.369945652,1.51009768,0.146861785,0.823291967,-4.585767859,,,,,,,,,,,,,,,,,,,
CXCL5,1.047948052,-1.22721087,1.212528762,0.239623879,0.823291967,-4.59159513,,,,,,,,,,,,,,,,,,,
CXCL6,1.958284223,-4.750856522,1.258762724,0.222800986,0.823291967,-4.590746696,,,,,,,,,,,,,,,,,,,
CXCL8,1.853164226,4.642061957,1.846778047,0.07982788,0.823291967,-4.578315377,,,,,,,,,,,,,,,,,,,
CXCL9,1.512719442,1.794395652,1.239491752,0.22969918,0.823291967,-4.591103091,,,,,,,,,,,,,,,,,,,
CYTL1,0.398901392,6.747476087,1.442545048,0.164830361,0.823291967,-4.587162641,,,,,,,,,,,,,,,,,,,
DAAM1,0.653038109,3.809545652,0.836577183,0.412844391,0.823291967,-4.597561207,,,,,,,,,,,,,,,,,,,
DAB2,1.325765487,1.932130435,0.978227356,0.339800212,0.823291967,-4.59552136,,,,,,,,,,,,,,,,,,,
DAND5,-2.33717085,-2.228476087,-2.262091119,0.035139833,0.823291967,-4.568338787,,,,,,,,,,,,,,,,,,,
DBH,2.443757385,-2.676404348,1.849279877,0.079451138,0.823291967,-4.578257383,,,,,,,,,,,,,,,,,,,
DBN1,0.829433825,1.452643478,0.845298312,0.408074637,0.823291967,-4.597443448,,,,,,,,,,,,,,,,,,,
DBNL,0.944509235,5.935695652,0.878207017,0.390396712,0.823291967,-4.596989665,,,,,,,,,,,,,,,,,,,
DCBLD2,0.955797096,1.260726087,1.079205348,0.293508069,0.823291967,-4.593909182,,,,,,,,,,,,,,,,,,,
DCDC2C,1.291551672,-4.100804348,0.716688522,0.481961293,0.823291967,-4.599070952,,,,,,,,,,,,,,,,,,,
DCLRE1C,3.146419906,-2.381763043,1.412971911,0.17323961,0.823291967,-4.587760819,,,,,,,,,,,,,,,,,,,
