gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
HK2,-2.695403231,-1.111323913,-2.8266299,0.010512962,0.096125412,-2.636991964,,,,,,,,,,,,,,,,,,,
HMBS,-2.892608198,1.590854348,-2.703153908,0.013786052,0.096125412,-2.862091178,,,,,,,,,,,,,,,,,,,
HMCN2,-2.284113528,-6.205669565,-2.752628223,0.012372332,0.096125412,-2.772346635,,,,,,,,,,,,,,,,,,,
HPSE,-5.864198893,1.018356522,-3.987407449,0.000740353,0.096125412,-0.414424652,,,,,,,,,,,,,,,,,,,
HRG,-2.780447584,-0.002723913,-2.690772341,0.014163171,0.096125412,-2.884452226,,,,,,,,,,,,,,,,,,,
HS1BP3,-3.630554628,-0.291078261,-2.906400349,0.008809071,0.096125412,-2.489699608,,,,,,,,,,,,,,,,,,,
HSBP1,-1.025476733,6.232341304,-2.873963225,0.00946725,0.096125412,-2.549758252,,,,,,,,,,,,,,,,,,,
ICAM3,-2.66998388,-3.815508696,-2.817738516,0.010721362,0.096125412,-2.653322745,,,,,,,,,,,,,,,,,,,
IGHMBP2,-2.47837102,0.63948913,-2.664483657,0.014996598,0.096125412,-2.931794224,,,,,,,,,,,,,,,,,,,
IKBKG,-3.289639008,0.512276087,-3.490279316,0.002341859,0.096125412,-1.380003154,,,,,,,,,,,,,,,,,,,
IL10,-4.702600167,-6.319421739,-3.048853887,0.00640477,0.096125412,-2.223507676,,,,,,,,,,,,,,,,,,,
IL18,-3.885268788,2.89121087,-2.965272971,0.007725228,0.096125412,-2.380149951,,,,,,,,,,,,,,,,,,,
IL19,-2.113236153,-0.261597826,-2.657680098,0.015219748,0.096125412,-2.944015977,,,,,,,,,,,,,,,,,,,
IL1A,-2.915278405,2.07993913,-3.052418061,0.006353612,0.096125412,-2.216800751,,,,,,,,,,,,,,,,,,,
IL1B,-3.502123398,1.314173913,-3.249972803,0.004061588,0.096125412,-1.842039773,,,,,,,,,,,,,,,,,,,
IL1R2,-2.675395721,-3.131745652,-2.681629616,0.014447907,0.096125412,-2.900937925,,,,,,,,,,,,,,,,,,,
IL1RAP,-2.592556111,-2.684843478,-2.895522428,0.009024736,0.096125412,-2.509865,,,,,,,,,,,,,,,,,,,
IL25,4.295266525,-1.387863043,3.719788759,0.001378012,0.096125412,-0.93495508,,,,,,,,,,,,,,,,,,,
IL36G,-3.863127474,-1.76461087,-3.342837742,0.003285413,0.096125412,-1.664143964,,,,,,,,,,,,,,,,,,,
IL6,-3.723222129,3.119867391,-2.684848441,0.014347048,0.096125412,-2.89513644,,,,,,,,,,,,,,,,,,,
INHBC,-1.888116002,-3.976695652,-3.146848276,0.005133751,0.096125412,-2.038366133,,,,,,,,,,,,,,,,,,,
INPP1,-1.880827472,2.331356522,-2.664437911,0.014998088,0.096125412,-2.931876444,,,,,,,,,,,,,,,,,,,
INPP5D,-3.695212273,0.261976087,-3.153129225,0.005061231,0.096125412,-2.026449836,,,,,,,,,,,,,,,,,,,
INPPL1,-2.906918862,1.878836957,-2.732525627,0.012929258,0.096125412,-2.808886866,,,,,,,,,,,,,,,,,,,
INSL4,-3.089270054,-1.383915217,-2.886479567,0.009207872,0.096125412,-2.526609869,,,,,,,,,,,,,,,,,,,
IRAK4,-3.437752661,1.398441304,-3.00395809,0.007084291,0.096125412,-2.307804117,,,,,,,,,,,,,,,,,,,
ITIH3,-3.953784,-4.441306522,-2.992593766,0.007267049,0.096125412,-2.329085308,,,,,,,,,,,,,,,,,,,
ITIH4,-3.417134382,0.114415217,-2.680232405,0.014491897,0.096125412,-2.903455341,,,,,,,,,,,,,,,,,,,
ITPA,-3.043321376,4.091956522,-3.265681826,0.003918735,0.096125412,-1.81201483,,,,,,,,,,,,,,,,,,,
IVD,-4.319208994,0.126871739,-3.6501349,0.001619179,0.096125412,-1.0702661,,,,,,,,,,,,,,,,,,,
JPT2,-2.476827772,2.462865217,-2.988375266,0.007336042,0.096125412,-2.336979028,,,,,,,,,,,,,,,,,,,
KAZN,-3.024661802,1.783308696,-2.76157606,0.012131861,0.096125412,-2.756050017,,,,,,,,,,,,,,,,,,,
KHK,-3.363014766,2.558884783,-2.999179628,0.007160589,0.096125412,-2.316755263,,,,,,,,,,,,,,,,,,,
KIF1C,-2.249121759,-0.111154348,-2.75375968,0.012341675,0.096125412,-2.77028701,,,,,,,,,,,,,,,,,,,
KIR3DL1,-3.030408314,-4.628682609,-2.93034724,0.008351625,0.096125412,-2.445222101,,,,,,,,,,,,,,,,,,,
KLKB1,-3.594430627,0.896097826,-3.134499586,0.005279286,0.096125412,-2.06177758,,,,,,,,,,,,,,,,,,,
KRT17,-1.437726536,0.093073913,-2.656092302,0.015272277,0.096125412,-2.946866433,,,,,,,,,,,,,,,,,,,
KYAT1,-2.061616367,8.280530435,-3.037823663,0.006565627,0.096125412,-2.244250336,,,,,,,,,,,,,,,,,,,
KYNU,-3.768016413,-0.246619565,-3.144078536,0.00516605,0.096125412,-2.043619115,,,,,,,,,,,,,,,,,,,
LEG1,-4.006833331,-4.787113043,-3.878003282,0.000954632,0.096125412,-0.627235427,,,,,,,,,,,,,,,,,,,
LIF,-2.917005178,2.394356522,-4.625955247,0.000168351,0.096125412,0.817746291,,,,,,,,,,,,,,,,,,,
LILRA3,-3.26566366,-1.86028913,-3.364262847,0.003128104,0.096125412,-1.622972916,,,,,,,,,,,,,,,,,,,
LILRA5,-4.109024146,-3.438502174,-3.684451586,0.001495548,0.096125412,-1.00362104,,,,,,,,,,,,,,,,,,,
LONP1,-3.414546577,2.10798913,-2.694835934,0.014038335,0.096125412,-2.877117843,,,,,,,,,,,,,,,,,,,
LPP,-1.923291371,1.047928261,-2.865449206,0.009647679,0.096125412,-2.565485432,,,,,,,,,,,,,,,,,,,
LRRC25,-2.704633102,-2.917754348,-2.847720367,0.010034031,0.096125412,-2.598183902,,,,,,,,,,,,,,,,,,,
MAGED1,-3.478679714,5.241095652,-2.994441782,0.007237023,0.096125412,-2.325626249,,,,,,,,,,,,,,,,,,,
MAP4K5,-3.814552988,0.666915217,-3.364541785,0.003126106,0.096125412,-1.622436609,,,,,,,,,,,,,,,,,,,
MAPK9,-2.879326202,0.942469565,-2.763549506,0.012079428,0.096125412,-2.752453155,,,,,,,,,,,,,,,,,,,
MBL2,-4.264992944,-0.593328261,-2.84318791,0.010135159,0.096125412,-2.606532337,,,,,,,,,,,,,,,,,,,
MED18,-2.48028891,1.793326087,-3.045492675,0.006453379,0.096125412,-2.229830717,,,,,,,,,,,,,,,,,,,
MEP1A,-1.987275094,-3.138376087,-2.816120348,0.010759712,0.096125412,-2.656292889,,,,,,,,,,,,,,,,,,,
MGMT,-3.325175535,3.006041304,-2.957140712,0.007866906,0.096125412,-2.395322684,,,,,,,,,,,,,,,,,,,
MMP9,-4.526635773,-0.895106522,-3.067085664,0.006147219,0.096125412,-2.189177574,,,,,,,,,,,,,,,,,,,
MMUT,-2.8882539,1.796030435,-2.742345284,0.012654294,0.096125412,-2.791050419,,,,,,,,,,,,,,,,,,,
MORC3,-2.720240047,-0.175219565,-2.801623235,0.011109192,0.096125412,-2.68287538,,,,,,,,,,,,,,,,,,,
MPO,-4.301047814,-2.335802174,-2.807075033,0.010976512,0.096125412,-2.672884453,,,,,,,,,,,,,,,,,,,
MRI1,-3.314396702,1.291063043,-3.157594145,0.005010285,0.096125412,-2.017975505,,,,,,,,,,,,,,,,,,,
MRPL24,-2.509033251,0.658467391,-3.151285233,0.005082418,0.096125412,-2.029948867,,,,,,,,,,,,,,,,,,,
MSMB,-3.480135717,-2.879780435,-2.695053496,0.01403168,0.096125412,-2.876725043,,,,,,,,,,,,,,,,,,,
MSRA,-1.962508893,4.67706087,-2.892308908,0.009089412,0.096125412,-2.515817504,,,,,,,,,,,,,,,,,,,
MST1,-3.029092904,-1.172576087,-3.165650099,0.004919625,0.096125412,-2.002678331,,,,,,,,,,,,,,,,,,,
MTR,-2.702850375,3.453828261,-3.319276346,0.003467359,0.096125412,-1.709367339,,,,,,,,,,,,,,,,,,,
MUC16,-4.401773541,-2.714884783,-3.932439549,0.000841232,0.096125412,-0.521332712,,,,,,,,,,,,,,,,,,,
MYL4,-2.913242064,-3.231195652,-3.367840577,0.003102565,0.096125412,-1.616093554,,,,,,,,,,,,,,,,,,,
MYO6,-4.660435163,3.474241304,-3.205559367,0.004493528,0.096125412,-1.926764631,,,,,,,,,,,,,,,,,,,
NAA80,-2.838642407,0.001952174,-2.758245499,0.012220844,0.096125412,-2.762118237,,,,,,,,,,,,,,,,,,,
NADK,-2.26968612,4.579141304,-2.834824293,0.010324336,0.096125412,-2.621925484,,,,,,,,,,,,,,,,,,,
NAMPT,-3.527378387,1.123758696,-2.862129406,0.009718922,0.096125412,-2.571613569,,,,,,,,,,,,,,,,,,,
NAPRT,-1.956672851,0.664347826,-3.301512659,0.003611022,0.096125412,-1.743424419,,,,,,,,,,,,,,,,,,,
NCF2,-4.077757203,-2.47551087,-3.030633246,0.006672584,0.096125412,-2.25776095,,,,,,,,,,,,,,,,,,,
NECAP2,-3.463115349,0.114126087,-2.693273283,0.014086216,0.096125412,-2.879938789,,,,,,,,,,,,,,,,,,,
NEDD9,-1.947672606,0.598945652,-2.890322866,0.009129605,0.096125412,-2.519495235,,,,,,,,,,,,,,,,,,,
NFKB1,-3.675065831,-0.368069565,-2.823063403,0.010596085,0.096125412,-2.643544701,,,,,,,,,,,,,,,,,,,
NFYA,-2.302571541,-0.304954348,-2.785098317,0.011520787,0.096125412,-2.713116267,,,,,,,,,,,,,,,,,,,
NT5C3A,-1.746571797,3.746902174,-2.674161035,0.014684527,0.096125412,-2.914388319,,,,,,,,,,,,,,,,,,,
NUDT15,-1.675829576,2.661780435,-2.699605218,0.013893152,0.096125412,-2.868504211,,,,,,,,,,,,,,,,,,,
NUDT16,-3.335595309,5.617208696,-2.779201502,0.011671158,0.096125412,-2.723891874,,,,,,,,,,,,,,,,,,,
NUDT2,-1.347359698,2.734528261,-2.662596544,0.015058181,0.096125412,-2.935185457,,,,,,,,,,,,,,,,,,,
OGA,-2.817110673,4.185980435,-3.097224809,0.005743312,0.096125412,-2.132307535,,,,,,,,,,,,,,,,,,,
OGFR,-2.739694851,1.89503913,-3.096585532,0.005751606,0.096125412,-2.133515294,,,,,,,,,,,,,,,,,,,
OMP,-4.798135112,2.881567391,-3.607096092,0.001788612,0.096125412,-1.153785851,,,,,,,,,,,,,,,,,,,
OPHN1,-3.420763622,-4.085280435,-3.052269451,0.006355737,0.096125412,-2.217080441,,,,,,,,,,,,,,,,,,,
OPLAH,-1.843818787,4.195034783,-2.655333454,0.015297443,0.096125412,-2.948228492,,,,,,,,,,,,,,,,,,,
OSM,-3.526606676,-0.337508696,-3.663259791,0.001570743,0.096125412,-1.044781661,,,,,,,,,,,,,,,,,,,
OTUD6B,-2.849052458,1.714826087,-2.964818777,0.007733075,0.096125412,-2.380997693,,,,,,,,,,,,,,,,,,,
OTUD7B,-3.134088326,3.45013913,-2.667871971,0.014886625,0.096125412,-2.92570283,,,,,,,,,,,,,,,,,,,
PACS2,-2.689346198,6.326358696,-3.133635571,0.005289618,0.096125412,-2.0634148,,,,,,,,,,,,,,,,,,,
PAEP,-2.332328032,-8.405041304,-2.733445037,0.012903273,0.096125412,-2.807217878,,,,,,,,,,,,,,,,,,,
PBLD,-4.618103217,2.82981087,-3.770776857,0.001224389,0.096125412,-0.835822658,,,,,,,,,,,,,,,,,,,
PCBP2,-3.556749215,0.762169565,-3.207496862,0.004473784,0.096125412,-1.923073805,,,,,,,,,,,,,,,,,,,
PCYT2,-2.950708397,3.799980435,-2.979110835,0.007489785,0.096125412,-2.354303277,,,,,,,,,,,,,,,,,,,
PDE5A,-2.836392703,2.032002174,-3.112215156,0.005552127,0.096125412,-2.103968741,,,,,,,,,,,,,,,,,,,
PDGFB,-3.376087431,-2.496243478,-3.700773681,0.001440073,0.096125412,-0.971908969,,,,,,,,,,,,,,,,,,,
PDP1,-4.573888541,1.062693478,-2.704550718,0.013744112,0.096125412,-2.859566022,,,,,,,,,,,,,,,,,,,
PDZD2,-3.377242195,2.177219565,-2.737389922,0.012792347,0.096125412,-2.80005438,,,,,,,,,,,,,,,,,,,
PEPD,-3.065746152,3.139802174,-2.927407837,0.008406519,0.096125412,-2.450687774,,,,,,,,,,,,,,,,,,,
PF4,-6.655915438,1.366502174,-3.792234603,0.001164938,0.096125412,-0.794089672,,,,,,,,,,,,,,,,,,,
PFKFB2,-2.446688917,7.11888913,-2.711814323,0.013527965,0.096125412,-2.846426686,,,,,,,,,,,,,,,,,,,
PHACTR2,-3.136516628,5.822243478,-3.246383376,0.004094936,0.096125412,-1.848896182,,,,,,,,,,,,,,,,,,,
PIK3AP1,-4.385435431,-2.519767391,-3.774244638,0.001214581,0.096125412,-0.829078676,,,,,,,,,,,,,,,,,,,
PKD2,-2.887414134,2.28515,-2.67667705,0.014604407,0.096125412,-2.909858824,,,,,,,,,,,,,,,,,,,
PKLR,-6.472437197,-0.283341304,-3.307422587,0.003562591,0.096125412,-1.732097469,,,,,,,,,,,,,,,,,,,
PLA2G10,-3.978943051,-7.177278261,-3.182041662,0.004740058,0.096125412,-1.971525086,,,,,,,,,,,,,,,,,,,
PLA2G4A,-3.483943734,0.813986957,-3.218679038,0.004361474,0.096125412,-1.901762873,,,,,,,,,,,,,,,,,,,
PLAT,-3.571427013,1.513832609,-3.530888966,0.002132655,0.096125412,-1.301452314,,,,,,,,,,,,,,,,,,,
PLEKHO1,-2.868959798,0.233097826,-2.677307084,0.014584409,0.096125412,-2.908724329,,,,,,,,,,,,,,,,,,,
PLG,-2.551517946,0.628186957,-2.811821181,0.010862239,0.096125412,-2.664181081,,,,,,,,,,,,,,,,,,,
PLIN1,-2.566000361,-0.04911087,-3.95385876,0.000800387,0.096125412,-0.479669249,,,,,,,,,,,,,,,,,,,
PMVK,-5.378772013,1.67871087,-3.327679203,0.003401366,0.096125412,-1.693245544,,,,,,,,,,,,,,,,,,,
PNLIP,-4.032396658,-1.41351087,-2.83758621,0.010261493,0.096125412,-2.616843932,,,,,,,,,,,,,,,,,,,
PON1,-3.03494303,-3.148934783,-3.2072731,0.00447606,0.096125412,-1.923500086,,,,,,,,,,,,,,,,,,,
PON3,-4.420632314,-6.238671739,-3.419621722,0.002755056,0.096125412,-1.516397275,,,,,,,,,,,,,,,,,,,
PPBP,-3.538613336,3.838758696,-2.689583127,0.014199904,0.096125412,-2.886597811,,,,,,,,,,,,,,,,,,,
PPCDC,-1.732337774,5.255395652,-2.851345659,0.009953841,0.096125412,-2.59150313,,,,,,,,,,,,,,,,,,,
PPL,-2.846201293,1.966526087,-3.023654349,0.006778006,0.096125412,-2.270865582,,,,,,,,,,,,,,,,,,,
PPM1F,-1.660589357,4.37216087,-2.940365338,0.008167114,0.096125412,-2.426581093,,,,,,,,,,,,,,,,,,,
PPP1R12A,-4.032540712,2.390680435,-2.707326575,0.013661125,0.096125412,-2.854546316,,,,,,,,,,,,,,,,,,,
PPP2R5A,-5.733351217,2.218021739,-3.347043855,0.003253931,0.096125412,-1.656064923,,,,,,,,,,,,,,,,,,,
PPY,-3.021116117,-2.878980435,-2.710107263,0.01357847,0.096125412,-2.849515864,,,,,,,,,,,,,,,,,,,
PRDX3,-2.467600118,2.65585,-2.842125958,0.010158994,0.096125412,-2.608487713,,,,,,,,,,,,,,,,,,,
PRKAR1A,-2.871246452,2.881454348,-2.866495757,0.009625324,0.096125412,-2.563553074,,,,,,,,,,,,,,,,,,,
PRKAR2A,-1.93219491,4.0777,-2.741310922,0.012682993,0.096125412,-2.792930379,,,,,,,,,,,,,,,,,,,
PROC,-2.591481786,-5.290776087,-2.841801134,0.010166295,0.096125412,-2.609085762,,,,,,,,,,,,,,,,,,,
PRR4,-3.241011551,-0.930865217,-2.978403349,0.007501653,0.096125412,-2.355625604,,,,,,,,,,,,,,,,,,,
PRR5,-1.879395756,-0.086191304,-2.869033834,0.009571315,0.096125412,-2.558865769,,,,,,,,,,,,,,,,,,,
PRTFDC1,-3.010190124,5.533521739,-3.396996202,0.002901927,0.096125412,-1.559988233,,,,,,,,,,,,,,,,,,,
PRTN3,-4.189504548,-2.03853913,-2.976839564,0.007527949,0.096125412,-2.358548068,,,,,,,,,,,,,,,,,,,
PSMD1,-2.523126917,0.459352174,-2.951597561,0.007964909,0.096125412,-2.405657545,,,,,,,,,,,,,,,,,,,
PSMD5,-2.224797558,2.730567391,-3.239290097,0.004161625,0.096125412,-1.862440941,,,,,,,,,,,,,,,,,,,
PSMG3,-1.983813287,5.22496087,-3.125654578,0.005385985,0.096125412,-2.078532749,,,,,,,,,,,,,,,,,,,
PSMG4,-2.770328035,4.389534783,-3.424360763,0.002725231,0.096125412,-1.507261433,,,,,,,,,,,,,,,,,,,
PSTPIP2,-2.515569419,2.211515217,-2.776093839,0.011751157,0.096125412,-2.729567348,,,,,,,,,,,,,,,,,,,
PTPN6,-3.317037883,1.07028913,-2.684321989,0.014363498,0.096125412,-2.896085485,,,,,,,,,,,,,,,,,,,
PTPRB,-2.022856705,-3.453128261,-2.749245086,0.012464431,0.096125412,-2.778503169,,,,,,,,,,,,,,,,,,,
PTPRM,-1.435329053,-1.024719565,-3.150512053,0.005091327,0.096125412,-2.031415856,,,,,,,,,,,,,,,,,,,
PTS,-1.124116791,7.142928261,-2.796719652,0.011229839,0.096125412,-2.691855727,,,,,,,,,,,,,,,,,,,
PXN,-3.918605329,1.098395652,-3.167517251,0.004898841,0.096125412,-1.999131561,,,,,,,,,,,,,,,,,,,
PZP,-3.921606205,1.096652174,-3.095657418,0.005763668,0.096125412,-2.135268626,,,,,,,,,,,,,,,,,,,
RAB10,-3.81450201,2.989663043,-3.693345447,0.001465062,0.096125412,-0.986342227,,,,,,,,,,,,,,,,,,,
RAB27B,-3.316067905,1.004763043,-3.048549643,0.006409155,0.096125412,-2.224080092,,,,,,,,,,,,,,,,,,,
RABEP1,-2.456837715,6.559643478,-3.242890845,0.004127641,0.096125412,-1.855566005,,,,,,,,,,,,,,,,,,,
RABGAP1L,-2.807571306,2.507586957,-3.281374863,0.003780932,0.096125412,-1.781991705,,,,,,,,,,,,,,,,,,,
RANBP1,-2.020169915,1.475880435,-3.201457951,0.004535604,0.096125412,-1.934575994,,,,,,,,,,,,,,,,,,,
RASSF2,-3.520959622,-0.063343478,-3.55133952,0.00203439,0.096125412,-1.261856314,,,,,,,,,,,,,,,,,,,
RBM19,-2.942019969,-0.225884783,-2.706715539,0.013679351,0.096125412,-2.855651452,,,,,,,,,,,,,,,,,,,
RBP2,-3.618418708,-1.92551087,-2.686688785,0.014289682,0.096125412,-2.891818233,,,,,,,,,,,,,,,,,,,
RBP5,-4.852816501,-1.753054348,-2.830188667,0.010430641,0.096125412,-2.630450557,,,,,,,,,,,,,,,,,,,
RBPMS,-5.144679438,4.142286957,-3.104719306,0.005646943,0.096125412,-2.118143754,,,,,,,,,,,,,,,,,,,
RBPMS2,-3.200545863,-0.001169565,-2.983669978,0.007413741,0.096125412,-2.345779777,,,,,,,,,,,,,,,,,,,
RGS10,-2.284620502,-0.469034783,-2.753235183,0.012355877,0.096125412,-2.771241806,,,,,,,,,,,,,,,,,,,
RHOC,-4.290125632,2.959113043,-3.114120188,0.005528277,0.096125412,-2.100364862,,,,,,,,,,,,,,,,,,,
RILPL2,-3.312036488,3.899584783,-3.144159419,0.005165104,0.096125412,-2.043465731,,,,,,,,,,,,,,,,,,,
RPE,-2.211501002,2.234197826,-2.880491738,0.009331096,0.096125412,-2.537688217,,,,,,,,,,,,,,,,,,,
RRM2,-3.532741848,-0.926032609,-2.935479328,0.008256608,0.096125412,-2.435675127,,,,,,,,,,,,,,,,,,,
RWDD1,-1.746341956,6.203052174,-2.6848496,0.014347011,0.096125412,-2.895134349,,,,,,,,,,,,,,,,,,,
S100A12,-5.048763024,-1.93236087,-2.659811117,0.015149516,0.096125412,-2.940189226,,,,,,,,,,,,,,,,,,,
SAMD9L,-3.582810446,1.393097826,-2.6651245,0.014975739,0.096125412,-2.93064238,,,,,,,,,,,,,,,,,,,
SARG,-2.525426224,0.694597826,-2.719814455,0.013293642,0.096125412,-2.831939235,,,,,,,,,,,,,,,,,,,
SDC1,-3.332236384,0.91098913,-2.741026746,0.012690888,0.096125412,-2.793446822,,,,,,,,,,,,,,,,,,,
SDCCAG8,-3.720896514,-0.300926087,-3.051865393,0.006361519,0.096125412,-2.21784088,,,,,,,,,,,,,,,,,,,
SEC31A,-2.099392379,2.280295652,-3.029498551,0.006689616,0.096125412,-2.259892201,,,,,,,,,,,,,,,,,,,
SELE,-4.74122857,-5.674473913,-3.370086423,0.003086638,0.096125412,-1.611774559,,,,,,,,,,,,,,,,,,,
SEMA3G,-2.959180234,-0.959030435,-2.736781342,0.0128094,0.096125412,-2.801159754,,,,,,,,,,,,,,,,,,,
SERPINA11,-3.862005372,-5.816591304,-2.881929815,0.009301358,0.096125412,-2.535028258,,,,,,,,,,,,,,,,,,,
SERPINA12,-2.703212759,-4.859713043,-2.882642164,0.009286661,0.096125412,-2.533710491,,,,,,,,,,,,,,,,,,,
SERPINA6,-2.106967017,2.315313043,-2.72367399,0.013181982,0.096125412,-2.824944121,,,,,,,,,,,,,,,,,,,
SERPINA7,-2.615665167,2.555171739,-2.778426739,0.011691054,0.096125412,-2.725307028,,,,,,,,,,,,,,,,,,,
SERPINB1,-1.699607511,6.685634783,-2.816128083,0.010759528,0.096125412,-2.656278694,,,,,,,,,,,,,,,,,,,
SERPINB8,-3.055907816,1.556115217,-2.827542079,0.010491802,0.096125412,-2.635315551,,,,,,,,,,,,,,,,,,,
SERPINF2,-4.199542266,2.09341087,-3.264272529,0.003931348,0.096125412,-1.814709631,,,,,,,,,,,,,,,,,,,
SH3GLB2,-2.974036128,0.975134783,-2.704573188,0.013743438,0.096125412,-2.859525398,,,,,,,,,,,,,,,,,,,
SHMT1,-2.009145961,6.014206522,-3.369224431,0.003092742,0.096125412,-1.613432316,,,,,,,,,,,,,,,,,,,
SHPK,-1.35314018,0.877236957,-3.053864717,0.006332961,0.096125412,-2.214077882,,,,,,,,,,,,,,,,,,,
SIRT5,-1.840446186,2.095919565,-2.895668192,0.009021813,0.096125412,-2.509594946,,,,,,,,,,,,,,,,,,,
SKAP1,-3.052099268,-3.186045652,-2.757450085,0.012242186,0.096125412,-2.763567063,,,,,,,,,,,,,,,,,,,
SKAP2,-3.899004174,0.909526087,-3.022346963,0.006797933,0.096125412,-2.273319584,,,,,,,,,,,,,,,,,,,
SLIRP,-3.313329824,0.639717391,-3.236643501,0.004186778,0.096125412,-1.867493094,,,,,,,,,,,,,,,,,,,
SMS,-2.569136931,1.051169565,-2.780802259,0.011630154,0.096125412,-2.720967536,,,,,,,,,,,,,,,,,,,
SNAP23,-2.033924244,4.225576087,-2.867922669,0.009594924,0.096125412,-2.560918033,,,,,,,,,,,,,,,,,,,
SNX15,-3.411684002,3.590204348,-2.672886454,0.014725274,0.096125412,-2.916682251,,,,,,,,,,,,,,,,,,,
SNX2,-3.152280594,3.321273913,-3.362685226,0.003139431,0.096125412,-1.626006025,,,,,,,,,,,,,,,,,,,
SORD,-6.107385254,-3.10656087,-3.922585743,0.000860715,0.096125412,-0.540501362,,,,,,,,,,,,,,,,,,,
SOST,-3.871599867,-0.615423913,-2.753673462,0.012344009,0.096125412,-2.770443966,,,,,,,,,,,,,,,,,,,
SOX9,-3.589142541,9.712176087,-2.876540406,0.009413276,0.096125412,-2.544994595,,,,,,,,,,,,,,,,,,,
SPAG1,-2.719762151,2.214778261,-3.013888413,0.006928235,0.096125412,-2.289189286,,,,,,,,,,,,,,,,,,,
SPART,-2.26566283,7.070830435,-2.696127457,0.013998877,0.096125412,-2.874785861,,,,,,,,,,,,,,,,,,,
SRC,-3.882980314,1.558836957,-2.754582154,0.012319436,0.096125412,-2.768789639,,,,,,,,,,,,,,,,,,,
SSNA1,-3.521052004,0.918902174,-2.986606118,0.007365163,0.096125412,-2.340288511,,,,,,,,,,,,,,,,,,,
ST6GAL1,-2.980810293,-1.903595652,-2.829334326,0.010450347,0.096125412,-2.632021191,,,,,,,,,,,,,,,,,,,
STAB2,-5.020371723,-2.612456522,-3.456541427,0.00253093,0.096125412,-1.445176395,,,,,,,,,,,,,,,,,,,
STAMBP,-3.142606911,2.041232609,-2.654841315,0.015313785,0.096125412,-2.949111752,,,,,,,,,,,,,,,,,,,
STAT2,-2.969924809,-0.600545652,-3.134081717,0.00528428,0.096125412,-2.062569413,,,,,,,,,,,,,,,,,,,
STAU1,-4.051754923,-0.16921087,-2.803117794,0.011072667,0.096125412,-2.680137149,,,,,,,,,,,,,,,,,,,
STK4,-2.908337992,1.434815217,-2.68975956,0.014194448,0.096125412,-2.886279514,,,,,,,,,,,,,,,,,,,
SUGT1,-2.844433672,2.797495652,-2.993718508,0.00724876,0.096125412,-2.326980125,,,,,,,,,,,,,,,,,,,
SULT2A1,-4.975663352,-3.173034783,-3.917982995,0.000869968,0.096125412,-0.549455385,,,,,,,,,,,,,,,,,,,
SWAP70,-3.145433811,2.999247826,-3.221331521,0.00433524,0.096125412,-1.896705436,,,,,,,,,,,,,,,,,,,
TARBP2,-3.909893957,1.055271739,-3.023792514,0.006775903,0.096125412,-2.270606224,,,,,,,,,,,,,,,,,,,
TBCC,-3.107099405,1.20691087,-2.960693018,0.007804713,0.096125412,-2.388696532,,,,,,,,,,,,,,,,,,,
TCN1,-4.457304668,0.008306522,-3.459636113,0.002512979,0.096125412,-1.439201693,,,,,,,,,,,,,,,,,,,
TDO2,-5.870860263,-1.33325,-4.814279576,0.000109128,0.096125412,1.175026185,,,,,,,,,,,,,,,,,,,
TDP1,-2.996231,-0.629545652,-2.654291236,0.01533207,0.096125412,-2.950098918,,,,,,,,,,,,,,,,,,,
TDRKH,-3.390430889,2.730636957,-2.798716163,0.011180567,0.096125412,-2.688200026,,,,,,,,,,,,,,,,,,,
TEF,-1.853131844,-0.106869565,-2.787829738,0.011451764,0.096125412,-2.708122169,,,,,,,,,,,,,,,,,,,
THBD,-2.821059635,-0.84831087,-2.672517864,0.014737078,0.096125412,-2.917345543,,,,,,,,,,,,,,,,,,,
TIMD4,-2.588898589,-3.684130435,-2.988816639,0.007328793,0.096125412,-2.336153276,,,,,,,,,,,,,,,,,,,
TJAP1,-2.372904818,1.653719565,-2.79828705,0.011191139,0.096125412,-2.688985832,,,,,,,,,,,,,,,,,,,
TMED8,-2.512808689,1.133023913,-3.116436184,0.005499417,0.096125412,-2.095982793,,,,,,,,,,,,,,,,,,,
TMEM106A,-2.197478898,1.943780435,-3.088431653,0.005858416,0.096125412,-2.148914444,,,,,,,,,,,,,,,,,,,
TMPRSS11B,2.794983068,-2.573041304,2.848818916,0.010009666,0.096125412,-2.596159777,,,,,,,,,,,,,,,,,,,
TNFAIP2,-4.675816481,-2.860456522,-3.126362664,0.005377367,0.096125412,-2.077191846,,,,,,,,,,,,,,,,,,,
TNFAIP8,-1.446367236,0.11175,-2.788849283,0.011426101,0.096125412,-2.706257589,,,,,,,,,,,,,,,,,,,
TNFAIP8L2,-3.593463873,0.867673913,-3.581781358,0.001896336,0.096125412,-1.202871968,,,,,,,,,,,,,,,,,,,
TNIP1,-2.326965274,-0.926719565,-2.674176477,0.014684034,0.096125412,-2.914360524,,,,,,,,,,,,,,,,,,,
TNNI3,-7.427819436,-0.315795652,-4.408079658,0.000278672,0.096125412,0.400257968,,,,,,,,,,,,,,,,,,,
TP53BP1,-3.661777107,1.55168913,-3.25644449,0.004002131,0.096125412,-1.82967386,,,,,,,,,,,,,,,,,,,
TPD52L2,-2.565149885,4.781693478,-2.894638912,0.009042473,0.096125412,-2.51150178,,,,,,,,,,,,,,,,,,,
