Aggregated,pathway,gs_number,gs_description,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,GO:0030312,A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space. [GOC:go_curators],0.008004062,0.067742986,0.380730401,-0.314855202,-1.331233443,339,"c(""APOA4"", ""COLEC12"", ""INHBE"", ""HRG"", ""LRIG3"", ""ADIPOQ"", ""SERPINF1"", ""A2M"", ""CLC"", ""PRG2"", ""CCN2"", ""APOA1"", ""PLG"", ""BMP7"", ""CTSZ"", ""CTSF"", ""SERPINA1"", ""TGM4"", ""CTSS"", ""CRISP3"", ""SERPINF2"", ""A1BG"", ""TFIP11"", ""MMP14"", ""CTSL"", ""MFAP5"", ""ORM2"", ""LUM"", ""FGFR2"", ""APOH"", ""CTSD"", ""F12"", ""CCN5"", ""MMRN1"", ""KNG1"", ""PRTN3"", ""NAV2"", ""ANXA7"", ""CFP"", ""SFRP2"", ""ECM1"", ""AHSG"", ""DPT"", ""GPLD1"", ""CCN3"", ""ITIH2"", ""HPX"", ""COL5A3"", ""PTX3"", ""COL22A1"", ""LOXL1"", ""MMP2"", ""ELANE"", ""CTSG"", ""OGN"", ""AMBP"", ""COL21A1"", ""FGB"", ""WNT5A"", 
""SRPX"", ""FGG"", ""VASN"", ""BGN"", ""MST1"", ""HMCN2"", ""SRPX2"", ""ITIH1"", ""TGFB2"", ""SERPINB8"", ""APOE"", ""AGT"", ""SERPING1"", ""FGA"", ""SERPINA5"", ""CBLN1"", ""MUC4"", ""COL27A1"", ""COL5A2"", ""LOX"", ""ATRN"", ""LAMB1"", ""P3H1"", ""ORM1"", ""ANGPTL2"", ""CTSB"", ""AEBP1"", ""FBN2"", ""POSTN"", ""USH2A"", ""RARRES2"", ""LTBP4"", ""PCOLCE"", ""CTSH"", ""FLRT2"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,GO:0005201,The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah],0.284816754,0.579841994,0.074738523,-0.280051848,-1.10297606,117,"c(""ADIPOQ"", ""PRG2"", ""MFAP5"", ""LUM"", ""MMRN1"", ""ECM1"", ""DPT"", ""COL5A3"", ""COL22A1"", ""OGN"", ""COL21A1"", ""FGB"", ""SRPX"", ""FGG"", ""BGN"", ""HMCN2"", ""SRPX2"", ""FGA"", ""MUC4"", ""COL27A1"", ""COL5A2"", ""LAMB1"", ""AEBP1"", ""FBN2"", ""OIT3"", ""POSTN"", ""LTBP4"", ""PCOLCE"", ""FGL2"", ""COL6A3"", ""CRELD1"", ""COL6A1"", ""COL6A2"", ""EFEMP1"", ""COL1A1"", ""COL11A2"", ""ASPN"", ""PRELP"", ""FBLN5"", ""COL8A1"", ""VTN"", ""TNXB"", ""MMRN2"", ""TECTA"", ""NPNT"", ""TGFBI"", ""COL10A1"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,GO:0030020,"A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress. [GOC:mah, ISBN:0815316194]",0.365617433,0.654407887,0.069448144,-0.345170884,-1.086752411,28,"c(""COL5A3"", ""COL21A1"", ""COL27A1"", ""COL5A2"", ""COL6A3"", ""COL6A1"", ""COL6A2"", ""COL1A1"", ""COL11A2"", ""COL8A1"", ""COL10A1"", ""COL5A1"", ""COL14A1"", ""COL3A1"", ""COL1A2"")"
Adhesion,GOMF_STRUCTURAL_MOLECULE_ACTIVITY,GO:0005198,"The action of a molecule that contributes to the structural integrity of a complex or its assembly within or outside a cell. [GOC:mah, GOC:vw]",NA,NA,NA,0.13483034,NA,473,"c(""UBA52"", ""MRPS12"", ""DAG1"", ""HMCN1"", ""SPARC"", ""PLEC"", ""MRPS15"", ""HMGA1"", ""CRYAB"", ""NEBL"", ""DMD"", ""HLA-DRB1"", ""TUBAL3"", ""MRPS18C"", ""TUBG2"", ""VCAN"", ""MAP4"", ""DLG1"", ""SNTA1"", ""HSPB6"", ""CRYGS"", ""SEPTIN7"", ""EPB41L3"", ""EPB41L2"", ""TUBB4B"", ""MAP1A"", ""NEFM"", ""GFAP"", ""TUBA1A"", ""MAP1B"", ""NEFL"", ""INA"", ""CLDN11"", ""SEPTIN4"", ""TUBA4A"", ""TUBB2A"", ""TNC"", ""TUBB4A"", ""LLGL1"", ""TUBB3"", ""PLP1"", ""NEFH"", ""MBP"", ""MPZ"", ""RPL29"", ""GNL1"", ""CTNNA2"", ""PLLP"", ""TUBB6"", ""TUBB"", ""EDIL3"", ""TUBB2B"", ""COL15A1"", ""CSRP1"", ""ANK2"", ""TUBA1C"", 
""DCTN3"", ""TUBB8"", ""DNM3"", ""CCDC6"", ""MAP7"", ""SPTAN1"", ""TUBA8"", ""EPB41L1"", ""SPTBN4"", ""SPTBN1"", ""SYNM"", ""NUMA1"")"
Adhesion,GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,GO:0061572,"A process that results in the assembly, arrangement of constituent parts, or disassembly of an actin filament bundle. [GOC:dph]",0.002808859,0.034269423,0.431707696,0.262520117,1.41826409,123,"c(""FAM107A"", ""WNT11"", ""CLASP1"", ""RHOA"", ""WASF2"", ""CDC42"", ""SORBS1"", ""RAC1"", ""AIF1L"", ""CCDC88A"", ""PAK2"", ""MARCKS"", ""STMN1"", ""DPYSL3"", ""EVL"", ""CORO2B"", ""CD47"", ""SHTN1"", ""LIMK1"", ""SPIRE1"", ""PFN2"", ""PLS3"", ""SDC4"", ""RHOC"", ""PPM1E"", ""RDX"", ""PAK1"", ""FSCN1"", ""FAM171A1"", ""MTSS1"", ""PDXP"", ""ADD2"", ""ADD1"", ""LIMCH1"", ""DMTN"", ""PPFIA1"", ""CLASP2"")"
Adhesion,GOBP_ACTIN_FILAMENT_ORGANIZATION,GO:0007015,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]",NA,NA,NA,0.291744006,NA,316,"c(""SCIN"", ""FAM107A"", ""WNT11"", ""ARHGEF2"", ""CLASP1"", ""HMCN1"", ""MICAL2"", ""BRK1"", ""RHOA"", ""PLEC"", ""MYO1E"", ""WASF2"", ""RHOG"", ""NEBL"", ""MYADM"", ""CDC42EP4"", ""CYFIP1"", ""BIN1"", ""CDC42"", ""SORBS1"", ""CAPG"", ""RAC1"", ""AIF1L"", ""CTNNA3"", ""CFL2"", ""CCDC88A"", ""XIRP1"", ""MARCKSL1"", ""DLG1"", ""CYRIB"", ""WASL"", ""PAK2"", ""CDC42EP1"", ""CFL1"", ""MARCKS"", ""TMOD2"", ""STMN1"", ""GRB2"", ""DPYSL3"", ""DAAM2"", ""EVL"", ""CORO2B"", ""RHOB"", ""GMFB"", ""ERMN"", ""RUFY3"", ""TMSB4X"", ""COTL1"", ""ARHGAP35"", ""CD47"", ""SHTN1"", ""GSN"", ""CTNNA2"", ""ELMO1"", ""LIMK1"", 
""TPM3"", ""SPIRE1"", ""PFN2"", ""PLS3"", ""SDC4"", ""RHOC"", ""PPM1E"", ""HIP1R"", ""RDX"", ""ABI2"", ""CDC42EP2"", ""PAK1"", ""PACSIN1"", ""PRKCE"", ""PREX1"", ""MYO5A"", ""SPTAN1"", ""FSCN1"", ""SPTBN4"", ""SPTBN1"", ""INPPL1"", ""FAM171A1"", ""ALDOA"", ""CIT"", ""GAS7"", ""WASF3"", ""CYRIA"", ""CAPZB"", ""ENAH"", ""WASF1"", ""CORO1C"", ""JMY"", ""MTSS1"", ""ARPC1A"", ""PDXP"", ""ADD2"", ""TMSB10"", ""DSTN"", ""NCKAP1"", ""ADD1"", ""LIMCH1"", ""DMTN"", ""PPFIA1"", ""CYFIP2"", ""CLASP2"", ""ADD3"", ""MYO1D"")"
Adhesion,GOBP_CELL_CELL_JUNCTION_ORGANIZATION,GO:0045216,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",8.75E-05,0.002700297,0.538434096,0.301228663,1.639034436,125,"c(""WNT11"", ""PRKCA"", ""RHOA"", ""PLEC"", ""CAMSAP3"", ""MYADM"", ""CDH2"", ""ADAM10"", ""CDC42"", ""TJP2"", ""CD9"", ""DLG1"", ""STRN"", ""PAK2"", ""CTNND2"", ""EPB41L3"", ""CLDN11"", ""CDH20"", ""CNTNAP2"", ""CNTNAP1"", ""PIP5K1C"", ""RHOC"", ""RDX"", ""ANK2"", ""CTNNB1"", ""FSCN1"", ""TBCD"", ""JAM3"", ""GJA1"", ""MTSS1"", ""ACTB"", ""ADD1"", ""EXT1"", ""NPHP4"", ""ARVCF"", ""APLNR"", ""ARL2"", ""CLDN12"", ""APC"", ""CDH6"", ""HDAC7"", ""AJM1"", ""PRKACA"", ""ACE2"", ""WDR1"", ""EPHA2"", ""NUMB"")"
Adhesion,GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,GO:0061448,"The progression of a connective tissue over time, from its formation to the mature structure. [GOC:BHF]",0.960457856,0.995818633,0.013262642,-0.171963943,-0.673236829,109,"c(""CCN2"", ""BMP7"", ""TSKU"", ""IFT80"", ""RB1"", ""SFRP2"", ""ECM1"", ""GPLD1"", ""CCN3"", ""NOTCH1"", ""TRPV4"", ""WNT5A"", ""BGN"", ""NFIB"", ""BBS4"", ""MBOAT2"", ""COL27A1"", ""LOX"", ""SMAD3"", ""DHRS7B"", ""ZMPSTE24"", ""STC1"", ""ATP7A"", ""MYF5"", ""BPNT2"", ""SH3PXD2B"", ""EFEMP1"", ""COL1A1"", ""COL11A2"", ""SERPINH1"", ""RFLNB"", ""SMAD5"", ""MEF2D"")"
Adhesion,GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,GO:0032970,"Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton. [GOC:mah]",NA,NA,NA,0.280968554,NA,264,"c(""SCIN"", ""FAM107A"", ""WNT11"", ""CLASP1"", ""BRK1"", ""RHOA"", ""WASF2"", ""RHOG"", ""MYADM"", ""CDC42EP4"", ""CYFIP1"", ""CDK5"", ""BIN1"", ""CDC42"", ""CAPG"", ""RAC1"", ""CTNNA3"", ""CFL2"", ""HRAS"", ""CCDC88A"", ""DLG1"", ""CYRIB"", ""WASL"", ""PAK2"", ""SRI"", ""CDC42EP1"", ""GPM6B"", ""TMOD2"", ""STMN1"", ""GRB2"", ""NTRK3"", ""DAAM2"", ""EVL"", ""CORO2B"", ""RHOB"", ""GMFB"", ""TMSB4X"", ""ARHGAP44"", ""COTL1"", ""ARHGAP35"", ""CD47"", ""GSN"", ""CTNNA2"", ""LIMK1"", ""CAMK2D"", ""PFN2"", ""SDC4"", ""RHOC"", ""PPM1E"", ""HIP1R"", ""RDX"", ""ABI2"", ""ANK2"", ""CDC42EP2"", ""PAK1"", ""PRKCE"", 
""ATP1A2"", ""SPTAN1"", ""FSCN1"", ""TAOK1"", ""SPTBN4"", ""SPTBN1"", ""MYLK3"", ""ARHGDIA"", ""CRK"", ""CIT"", ""JAM3"", ""WASF3"", ""CYRIA"", ""CAPZB"", ""WASF1"", ""MTSS1"", ""ARPC1A"", ""PDXP"", ""ADD2"", ""TMSB10"", ""DSTN"", ""NCKAP1"", ""ADD1"", ""LIMCH1"", ""DMTN"", ""PPFIA1"", ""ABI3"", ""CYFIP2"", ""CLASP2"", ""ADD3"")"
Adhesion,GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,GO:0032231,"Any process that modulates the frequency, rate or extent of the assembly of actin filament bundles. [GOC:mah]",0.060951729,0.248686098,0.321775918,0.254298014,1.291544127,77,"c(""WNT11"", ""CLASP1"", ""RHOA"", ""WASF2"", ""CDC42"", ""RAC1"", ""CCDC88A"", ""PAK2"", ""STMN1"", ""EVL"", ""CORO2B"", ""CD47"", ""LIMK1"", ""PFN2"", ""SDC4"", ""RHOC"", ""PPM1E"", ""RDX"", ""PAK1"")"
Adhesion,GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,GO:0110053,"Any process that modulates the frequency, rate or extent of actin filament organization. [GOC:kmv]",1.99E-06,0.000149419,0.62725674,0.29411669,1.699374532,198,"c(""SCIN"", ""WNT11"", ""CLASP1"", ""BRK1"", ""RHOA"", ""WASF2"", ""MYADM"", ""CDC42EP4"", ""CYFIP1"", ""BIN1"", ""CDC42"", ""CAPG"", ""RAC1"", ""CFL2"", ""CCDC88A"", ""DLG1"", ""CYRIB"", ""WASL"", ""PAK2"", ""CDC42EP1"", ""TMOD2"", ""STMN1"", ""GRB2"", ""DAAM2"", ""EVL"", ""CORO2B"", ""GMFB"", ""TMSB4X"", ""COTL1"", ""ARHGAP35"", ""CD47"", ""GSN"", ""CTNNA2"", ""LIMK1"", ""PFN2"", ""SDC4"", ""RHOC"", ""PPM1E"", ""HIP1R"", ""RDX"", ""ABI2"", ""CDC42EP2"", ""PAK1"", ""PRKCE"", ""SPTAN1"", ""SPTBN4"", ""SPTBN1"", ""CIT"", ""WASF3"", ""CYRIA"", ""CAPZB"", ""WASF1"", ""MTSS1"", ""ARPC1A"", ""PDXP"", ""ADD2"", 
""TMSB10"", ""DSTN"", ""NCKAP1"", ""ADD1"", ""LIMCH1"", ""DMTN"", ""PPFIA1"", ""CYFIP2"", ""CLASP2"", ""ADD3"")"
Adhesion,GOBP_REGULATION_OF_BINDING,GO:0051098,"Any process that modulates the frequency, rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule. [GOC:ai]",0.220081136,0.509535673,0.086794976,-0.271491749,-1.119949568,211,"c(""RIPK2"", ""ADIPOQ"", ""GTF2F1"", ""DVL1"", ""SYMPK"", ""ERCC4"", ""FLOT1"", ""CTSZ"", ""PPARA"", ""CFHR1"", ""EIF2S1"", ""AMFR"", ""TFIP11"", ""EPB41"", ""IDE"", ""PSME3IP1"", ""SPTA1"", ""DAB2"", ""EIF3D"", ""ACE"", ""RB1"", ""ERCC2"", ""PLXND1"", ""NMD3"", ""NFKBIA"", ""CFHR2"", ""NCBP1"", ""ADNP"", ""ATP2A3"", ""SIN3A"", ""CLDN5"", ""FBH1"", ""DTX3L"", ""B2M"", ""HFE"", ""LFNG"", ""RACK1"", ""NIBAN2"", ""DTNBP1"", ""EIF3C"", ""WNT5A"", ""SRC"", ""SMARCD3"", ""CDK9"", ""SMAD2"", ""PRKN"", ""APOE"", ""PEX19"", ""PEX14"", ""AKT1"", ""KDM1A"", ""LOX"", ""RPL11"", ""SMAD3"", ""DHRS7B"", ""EIF3E"", ""GTPBP4"", 
""HDAC5"", ""JAK2"", ""ZMPSTE24"", ""EPHA4"", ""HDAC2"", ""ITGB1BP1"", ""PRKCD"", ""MBD2"", ""LAMTOR5"", ""CSNK1A1"", ""BAX"", ""HSF1"", ""TGFBR3"", ""TRIM21"", ""PARP9"", ""CSNK2B"", ""EIF4A3"", ""NRP1"", ""LRRK2"", ""PLCL2"")"
Adhesion,GOBP_REGULATION_OF_PROTEIN_BINDING,GO:0043393,"Any process that modulates the frequency, rate or extent of protein binding. [GOC:go_curators]",0.042443064,0.199603444,0.222056046,-0.338222363,-1.346585073,125,"c(""RIPK2"", ""ADIPOQ"", ""GTF2F1"", ""DVL1"", ""SYMPK"", ""FLOT1"", ""CTSZ"", ""PPARA"", ""CFHR1"", ""AMFR"", ""TFIP11"", ""EPB41"", ""IDE"", ""PSME3IP1"", ""SPTA1"", ""DAB2"", ""ACE"", ""PLXND1"", ""NMD3"", ""CFHR2"", ""ADNP"", ""ATP2A3"", ""CLDN5"", ""DTX3L"", ""B2M"", ""HFE"", ""LFNG"", ""RACK1"", ""DTNBP1"", ""WNT5A"", ""SRC"", ""SMARCD3"", ""PRKN"", ""APOE"", ""PEX14"", ""AKT1"", ""KDM1A"", ""LOX"", ""RPL11"", ""DHRS7B"")"
Adhesion,GOBP_STRESS_FIBER_ASSEMBLY,GO:0043149,"The aggregation, arrangement and bonding together of a set of components to form a stress fiber. A stress fiber is a contractile actin filament bundle that consists of short actin filaments with alternating polarity. [GOC:go_curators, GOC:mah, PMID:16651381]",0.031861331,0.166845773,0.321775918,0.262624069,1.341199498,79,"c(""WNT11"", ""CLASP1"", ""RHOA"", ""WASF2"", ""CDC42"", ""SORBS1"", ""RAC1"", ""CCDC88A"", ""PAK2"", ""STMN1"", ""EVL"", ""CORO2B"", ""CD47"", ""LIMK1"", ""PFN2"", ""SDC4"", ""RHOC"", ""PPM1E"", ""PAK1"")"
Adhesion,GOBP_TIGHT_JUNCTION_ORGANIZATION,GO:0120193,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a tight junction. A tight junction seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other. [GOC:krc, GOC:rl]",0.138004978,0.399706203,0.249246554,0.267901532,1.222738128,43,"c(""WNT11"", ""PLEC"", ""DLG1"", ""STRN"", ""PAK2"", ""CLDN11"", ""TBCD"", ""EXT1"", ""NPHP4"", ""ARL2"", ""CLDN12"", ""APC"", ""PRKACA"", ""EPHA2"", ""F11R"", ""ROCK2"", ""MYO1C"", ""TJP1"", ""MARVELD3"")"
Adhesion,GOCC_ACTIN_FILAMENT_BUNDLE,GO:0032432,An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness. [GOC:mah],0.000154622,0.004160152,0.518848078,0.388296362,1.919167382,67,"c(""TLNRD1"", ""FAM107A"", ""DAAM1"", ""CRYAB"", ""NEBL"", ""SORBS1"", ""BAG3"", ""XIRP1"", ""MARCKS"", ""SEPTIN7"", ""TPM3"", ""LDB3"", ""PLS3"", ""SEPTIN11"", ""SEPTIN9"", ""DCTN4"", ""FSCN1"", ""LIMCH1"", ""PDLIM4"", ""LPP"", ""MYLK"", ""CYBA"", ""PGM5"", ""ACTA1"", ""ACTA2"", ""CORO1B"", ""PALLD"", ""TPM1"", ""ABLIM1"", ""MYL9"")"
Adhesion,GOCC_ACTOMYOSIN,GO:0042641,"Any complex of actin, myosin, and accessory proteins. [GOC:go_curators]",0.000139896,0.003844896,0.518848078,0.381096493,1.878151236,66,"c(""TLNRD1"", ""FAM107A"", ""DAAM1"", ""NEBL"", ""SORBS1"", ""BAG3"", ""XIRP1"", ""SEPTIN7"", ""TPM3"", ""LDB3"", ""SEPTIN11"", ""SEPTIN9"", ""DCTN4"", ""FSCN1"", ""STX1A"", ""MYO18A"", ""LIMCH1"", ""PDLIM4"", ""LPP"", ""MYLK"", ""CYBA"", ""PGM5"", ""ACTA1"", ""ACTA2"", ""CORO1B"", ""PALLD"", ""TPM1"", ""ABLIM1"", ""MYL9"")"
Adhesion,GOCC_APICAL_JUNCTION_COMPLEX,GO:0043296,"A functional unit located near the cell apex at the points of contact between epithelial cells, which in vertebrates is composed of the tight junction, the zonula adherens, and desmosomes and in some invertebrates, such as Drosophila, is composed of the subapical complex (SAC), the zonula adherens and the septate junction. Functions in the regulation of cell polarity, tissue integrity and intercellular adhesion and permeability. [GOC:go_curators, GOC:kmv, PMID:12525486, PMID:15196556]",0.252638626,0.549335881,0.203508959,0.196381647,1.050477549,95,"c(""ARHGEF2"", ""RHOA"", ""CAMSAP3"", ""TJP2"", ""SORBS1"", ""ADCYAP1R1"", ""DLG1"", ""STRN"", ""LIN7A"", ""CLDN11"", ""MXRA8"", ""CYTH1"", ""ASH1L"", ""RAPGEF2"", ""CTNNB1"", ""CYTH3"", ""TBCD"", ""JAM3"", ""NHS"", ""ACTB"", ""ANK3"", ""NPHP4"", ""MAGI2"")"
Adhesion,GOCC_CELL_CELL_CONTACT_ZONE,GO:0044291,"Extended zone of intimate apposition between two cells containing one or more types of intercellular junctions, e.g., the intercalated disk of muscle. [NIF_Subcellular:sao1299635018]",0.00020753,0.00514998,0.518848078,0.416902285,2.016081231,54,"c(""CDH2"", ""TJP2"", ""CTNNA3"", ""DLG1"", ""YWHAH"", ""ATP1B1"", ""AJAP1"", ""CADM4"", ""ANK2"", ""PAK1"", ""CTNNB1"", ""ATP1A2"", ""SPTBN4"", ""SCRIB"", ""OPALIN"", ""SCN2A"", ""JAM3"", ""GJA1"", ""SLC8A1"", ""ANK3"", ""PCDH9"", ""PIK3CA"", ""PGM5"")"
Adhesion,GOCC_CELL_LEADING_EDGE,GO:0031252,The area of a motile cell closest to the direction of movement. [GOC:pg],NA,NA,NA,0.243174754,NA,300,"c(""FAM107A"", ""ARHGEF2"", ""SRGAP2"", ""DNM2"", ""DAG1"", ""STX4"", ""BRK1"", ""RHOA"", ""RAB22A"", ""WASF2"", ""APBB1IP"", ""CIB1"", ""MTM1"", ""MYADM"", ""CYFIP1"", ""CDH2"", ""CDK5"", ""CDC42"", ""CD44"", ""CAPG"", ""RAC1"", ""AIF1L"", ""CTNNA3"", ""CCDC88A"", ""S100B"", ""WASL"", ""MTMR9"", ""CFL1"", ""EPB41L3"", ""DPYSL3"", ""APBB1"", ""MAPT"", ""EVL"", ""PSD2"", ""TUBB3"", ""MTSS2"", ""RUFY3"", ""ARHGAP44"", ""SHTN1"", ""CNTNAP2"", ""SRCIN1"", ""GSN"", ""LIMK1"", ""PLCG1"", ""PIP5K1C"", ""THY1"", ""APBB2"", ""CADM4"", ""STMN2"", ""HIP1R"", ""RDX"", ""ABI2"", ""AMPH"", ""PAK1"", ""KSR1"", ""KCNA2"", 
""PACSIN1"", ""CTNNB1"", ""MYO5A"", ""CYTH3"", ""FSCN1"", ""EPB41L5"", ""SPTBN1"", ""ATP2B1"", ""SCRIB"", ""INPPL1"", ""ATP6V1B2"", ""RASGRP2"", ""AAK1"", ""PAFAH1B1"", ""WASF3"", ""CAPZB"", ""ENAH"", ""WASF1"", ""CORO1C"", ""JMY"", ""NHS"", ""MTSS1"", ""PDXP"")"
Adhesion,GOCC_CONTRACTILE_FIBER,GO:0043292,"Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle. [GOC:go_curators, ISBN:0815316194]",4.87E-06,0.000278754,0.610526878,0.331943233,1.830001364,138,"c(""DAG1"", ""PLEC"", ""CAB39"", ""MTM1"", ""SMN1"", ""CRYAB"", ""NEBL"", ""DMD"", ""BIN1"", ""CFL2"", ""DNAJB6"", ""BAG3"", ""SRI"", ""STUB1"", ""TMOD2"", ""MTMR12"", ""CALM3"", ""TPM3"", ""FLNC"", ""LDB3"", ""SDC4"", ""CSRP1"", ""ANK2"", ""ENO1"", ""PAK1"", ""DCTN4"", ""PPP3CA"", ""CTNNB1"", ""PPP3CB"", ""SPTBN1"", ""SYNM"", ""ALDOA"", ""FKBP1A"", ""CAPZB"", ""CORO1C"", ""MYOM3"", ""GJA1"", ""ATP2B4"", ""SLC8A1"", ""SCN3B"", ""ANK3"", ""PYROXD1"", ""DEK"", ""PDLIM4"", ""PGM5"", ""ACTA1"", ""HSPB1"", ""DST"", ""ACTA2"", ""AHNAK"", ""PALLD"", ""CDK5R1"", ""NEXN"", ""DES"", ""TPM1"", ""TPM2"", ""LMOD1"", ""HABP4"", 
""TWF1"", ""SORBS2"", ""MYL9"")"
Adhesion,GOCC_CORTICAL_ACTIN_CYTOSKELETON,GO:0030864,"The portion of the actin cytoskeleton, comprising filamentous actin and associated proteins, that lies just beneath the plasma membrane. [GOC:mah]",0.011164454,0.083075236,0.380730401,0.307093644,1.513466368,64,"c(""MYO1E"", ""MYADM"", ""CDH2"", ""DMD"", ""WASL"", ""EPB41L2"", ""ANLN"", ""MOBP"", ""LLGL1"", ""PRKCB"", ""MTSS2"", ""CAP1"", ""COTL1"", ""GSN"", ""RDX"", ""SPTAN1"", ""SPTBN4"", ""SPTBN1"", ""LANCL2"", ""RTKN"", ""UTRN"", ""DSTN"")"
Adhesion,GOCC_CORTICAL_CYTOSKELETON,GO:0030863,The portion of the cytoskeleton that lies just beneath the plasma membrane. [GOC:mah],0.007405008,0.065153875,0.407017919,0.287156339,1.459493374,83,"c(""CLASP1"", ""MYO1E"", ""MYADM"", ""CDH2"", ""DMD"", ""WASL"", ""MAPRE1"", ""EPB41L2"", ""ANLN"", ""MOBP"", ""LLGL1"", ""PRKCB"", ""MTSS2"", ""CAP1"", ""COTL1"", ""GSN"", ""RDX"", ""SPTAN1"", ""SPTBN4"", ""SPTBN1"", ""LANCL2"", ""NUMA1"", ""CAPZB"", ""RTKN"", ""ACTB"", ""UTRN"", ""DSTN"", ""DMTN"")"
Adhesion,GOCC_TIGHT_JUNCTION,GO:0070160,A cell-cell junction that seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other. [ISBN:0815332181],0.559322034,0.809757643,0.248911114,0.18902166,0.964272496,84,"c(""ARHGEF2"", ""TJP2"", ""ADCYAP1R1"", ""DLG1"", ""STRN"", ""LIN7A"", ""CLDN11"", ""MXRA8"", ""CYTH1"", ""ASH1L"", ""RAPGEF2"", ""CTNNB1"", ""CYTH3"", ""TBCD"", ""JAM3"", ""GJA1"", ""NHS"", ""ACTB"", ""ANK3"", ""NPHP4"", ""MAGI2"")"
Adhesion,GOMF_ACTIN_BINDING,GO:0003779,"Binding to monomeric or multimeric forms of actin, including actin filaments. [GOC:clt]",NA,NA,NA,0.313613724,NA,308,"c(""SCIN"", ""TLNRD1"", ""FAM107A"", ""DAAM1"", ""DAG1"", ""MICAL2"", ""PLEC"", ""MYO1E"", ""WASF2"", ""INF2"", ""CAMSAP3"", ""NEBL"", ""CYFIP1"", ""DMD"", ""BIN1"", ""SORBS1"", ""CAPG"", ""AIF1L"", ""CTNNA3"", ""CFL2"", ""CCDC88A"", ""XIRP1"", ""MARCKSL1"", ""SNTA1"", ""WASL"", ""CAP2"", ""CACNB2"", ""CFL1"", ""MARCKS"", ""FMNL2"", ""TMOD2"", ""EPB41L3"", ""EPB41L2"", ""MAP1A"", ""DAAM2"", ""MAP1B"", ""ANLN"", ""MAPT"", ""EVL"", ""MOBP"", ""CORO2B"", ""MTSS2"", ""GMFB"", ""NCALD"", ""ERMN"", ""CAP1"", ""YWHAH"", ""TMSB4X"", ""COTL1"", ""SHTN1"", ""GSN"", ""CTNNA2"", ""TPM3"", ""FLNC"", ""SPIRE1"", ""OPHN1"", 
""PFN2"", ""LDB3"", ""PLS3"", ""CAMK2B"", ""MAP1S"", ""HIP1R"", ""RDX"", ""ABLIM2"", ""PRKCE"", ""MYO5A"", ""SPTAN1"", ""FSCN1"", ""EPB41L1"", ""SPTBN4"", ""SPTBN1"", ""INPPL1"", ""ALDOA"", ""STK38L"", ""GAS7"", ""WASF3"", ""CAPZB"", ""ENAH"", ""WASF1"", ""CORO1C"", ""MYOM3"", ""JMY"", ""MTSS1"", ""ARPC1A"", ""ADD2"", ""TMSB10"", ""UTRN"", ""DSTN"", ""MYO18A"", ""ADD1"", ""LIMCH1"", ""DMTN"", ""ABI3"", ""ADD3"", ""PDLIM4"", ""MYO1D"", ""AFAP1"", ""GIPC1"", ""MYLK"", ""HPCA"", ""MSN"", ""TNS1"")"
