gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
FMR1,-1.775880587,1.075930435,-2.343341214,0.029705941,0.272211969,-3.983034362,,,,,,,,,,,,,,,,,,,
FNTA,-1.33011175,4.198971739,-2.255840784,0.035593617,0.272211969,-4.033271593,,,,,,,,,,,,,,,,,,,
FOS,-2.643201885,-0.529232609,-2.22800658,0.037680474,0.272211969,-4.049133397,,,,,,,,,,,,,,,,,,,
FOXO1,-1.644362358,0.951593478,-2.351037487,0.029233708,0.272211969,-3.978590769,,,,,,,,,,,,,,,,,,,
FOXO3,-1.605910714,-4.007634783,-2.109230063,0.047901921,0.272211969,-4.116071528,,,,,,,,,,,,,,,,,,,
FUCA1,-1.245014747,0.885421739,-2.503643544,0.021195872,0.272211969,-3.889796182,,,,,,,,,,,,,,,,,,,
FUT1,-3.311106448,-3.825519565,-2.470587449,0.02273803,0.272211969,-3.909128793,,,,,,,,,,,,,,,,,,,
GAD2,-1.971658511,3.95916087,-2.379734331,0.027533559,0.272211969,-3.961989786,,,,,,,,,,,,,,,,,,,
GADD45GIP1,-1.7292705,3.951743478,-2.074637374,0.051319333,0.272211969,-4.135313409,,,,,,,,,,,,,,,,,,,
GAS2,-2.677478898,1.045269565,-2.561785759,0.01871883,0.272211969,-3.855685163,,,,,,,,,,,,,,,,,,,
GBP2,-2.642051238,0.842034783,-2.302805117,0.032311759,0.272211969,-4.006374547,,,,,,,,,,,,,,,,,,,
GCC1,-1.388135207,0.2222,-2.119396662,0.046937446,0.272211969,-4.110393409,,,,,,,,,,,,,,,,,,,
GET3,-1.193086393,1.431178261,-2.793918159,0.011299327,0.272211969,-3.718605768,,,,,,,,,,,,,,,,,,,
GGACT,-0.700179939,8.364226087,-2.310704481,0.031787967,0.272211969,-4.001834901,,,,,,,,,,,,,,,,,,,
GH1,-1.888099312,0.980143478,-2.210629165,0.039039566,0.272211969,-4.059004499,,,,,,,,,,,,,,,,,,,
GID8,-1.00447458,0.321765217,-2.467590184,0.022882934,0.272211969,-3.910879311,,,,,,,,,,,,,,,,,,,
GIPC2,-1.35108719,1.009034783,-2.157092326,0.043513066,0.272211969,-4.089252743,,,,,,,,,,,,,,,,,,,
GLI2,-1.32369841,1.252382609,-2.165279269,0.042800032,0.272211969,-4.084643669,,,,,,,,,,,,,,,,,,,
GLRX5,-2.805752897,4.848236957,-2.484536105,0.0220749,0.272211969,-3.900976864,,,,,,,,,,,,,,,,,,,
GLYR1,-1.261319276,-0.016506522,-2.129243433,0.046020116,0.272211969,-4.104884228,,,,,,,,,,,,,,,,,,,
GMPR,-1.904879447,3.188808696,-2.784017343,0.011548213,0.272211969,-3.724468885,,,,,,,,,,,,,,,,,,,
GMPR2,-0.745265305,8.83666087,-2.750133624,0.012440179,0.272211969,-3.744528731,,,,,,,,,,,,,,,,,,,
GNPDA2,-0.852147635,5.099313043,-2.401411698,0.026310647,0.272211969,-3.949417294,,,,,,,,,,,,,,,,,,,
GORASP2,-1.348998876,1.434121739,-2.139752398,0.045059056,0.272211969,-4.098994212,,,,,,,,,,,,,,,,,,,
GOT1,0.504635939,6.544332609,2.714815872,0.013439593,0.272211969,-3.765424624,,,,,,,,,,,,,,,,,,,
GPRC5C,-0.936683363,0.981091304,-2.302367489,0.032341008,0.272211969,-4.006625918,,,,,,,,,,,,,,,,,,,
GRIN2B,-1.265707112,-0.422984783,-2.476815539,0.022439671,0.272211969,-3.905490031,,,,,,,,,,,,,,,,,,,
GRPEL1,-2.218890636,1.015406522,-2.443309648,0.024089003,0.272211969,-3.925044406,,,,,,,,,,,,,,,,,,,
GSTA1,-2.564823087,-0.064756522,-2.066211002,0.052184399,0.272211969,-4.139981635,,,,,,,,,,,,,,,,,,,
GSTM4,-1.868444213,0.492158696,-4.590387574,0.000182758,0.272211969,-2.723420884,,,,,,,,,,,,,,,,,,,
GUSB,-1.237463349,2.27228913,-2.122951657,0.046604367,0.272211969,-4.108405512,,,,,,,,,,,,,,,,,,,
HAGH,-1.48087569,0.141293478,-2.289369271,0.033220983,0.272211969,-4.014085857,,,,,,,,,,,,,,,,,,,
HARS1,-1.138909273,5.803556522,-2.167062266,0.042646161,0.272211969,-4.083639068,,,,,,,,,,,,,,,,,,,
HBQ1,-1.076251412,-0.653032609,-2.2584628,0.035402603,0.272211969,-4.031774265,,,,,,,,,,,,,,,,,,,
HBZ,-1.4825117,-0.587817391,-2.3264616,0.030766478,0.272211969,-3.992766773,,,,,,,,,,,,,,,,,,,
HDDC2,-0.686252171,5.323708696,-2.206399527,0.039377082,0.272211969,-4.061403305,,,,,,,,,,,,,,,,,,,
HEG1,-1.047864416,-0.185841304,-3.214005962,0.004408071,0.272211969,-3.470631145,,,,,,,,,,,,,,,,,,,
HGS,-1.866345589,2.380393478,-2.363894466,0.028460304,0.272211969,-3.971159267,,,,,,,,,,,,,,,,,,,
HIF1A,-1.460890451,-0.025115217,-2.378830971,0.02758565,0.272211969,-3.962513131,,,,,,,,,,,,,,,,,,,
HIP1,-1.540701298,1.673632609,-2.539787177,0.019622179,0.272211969,-3.868606161,,,,,,,,,,,,,,,,,,,
HK2,-2.16165149,-1.111323913,-3.032263851,0.006648182,0.272211969,-3.577541703,,,,,,,,,,,,,,,,,,,
HLA-E,-0.716583043,-0.499443478,-2.853561544,0.009905129,0.272211969,-3.683278252,,,,,,,,,,,,,,,,,,,
HS1BP3,-1.973257166,-0.291078261,-2.113013432,0.047540928,0.272211969,-4.113959686,,,,,,,,,,,,,,,,,,,
HSBP1,-0.866844299,6.232341304,-3.249620161,0.004064853,0.272211969,-3.449800907,,,,,,,,,,,,,,,,,,,
ICA1,-1.786414488,1.597347826,-2.118876206,0.04698639,0.272211969,-4.110684335,,,,,,,,,,,,,,,,,,,
IFT20,-1.348775694,0.62988913,-2.416793119,0.025473766,0.272211969,-3.940480401,,,,,,,,,,,,,,,,,,,
IGBP1,-3.051134096,2.227008696,-2.091404248,0.049636369,0.272211969,-4.126002337,,,,,,,,,,,,,,,,,,,
IKBKG,-1.751688004,0.512276087,-2.486021066,0.02200538,0.272211969,-3.900108506,,,,,,,,,,,,,,,,,,,
IL13RA2,3.138045547,-1.894719565,2.443626183,0.024072906,0.272211969,-3.924859926,,,,,,,,,,,,,,,,,,,
IL1R1,-1.005237198,-0.34591087,-2.094538112,0.049327393,0.272211969,-4.124258794,,,,,,,,,,,,,,,,,,,
IL20RA,-0.643044757,0.049821739,-2.257979971,0.035437706,0.272211969,-4.032050029,,,,,,,,,,,,,,,,,,,
IL2RA,-2.061272159,-1.25088913,-2.226822109,0.037771717,0.272211969,-4.049807015,,,,,,,,,,,,,,,,,,,
IL33,-1.616081735,1.363680435,-2.552728376,0.019085917,0.272211969,-3.861007128,,,,,,,,,,,,,,,,,,,
IL5RA,-1.169628949,-4.297456522,-2.062461516,0.052573532,0.272211969,-4.142056423,,,,,,,,,,,,,,,,,,,
IL7R,-1.814294906,-4.199293478,-2.560992444,0.018750715,0.272211969,-3.856151414,,,,,,,,,,,,,,,,,,,
IMPACT,-1.492973843,3.919352174,-2.107070081,0.048109127,0.272211969,-4.117276568,,,,,,,,,,,,,,,,,,,
ING1,-1.98784982,4.829813043,-2.082421252,0.050531733,0.272211969,-4.130994466,,,,,,,,,,,,,,,,,,,
INHBC,-1.37909552,-3.976695652,-3.074521869,0.006045078,0.272211969,-3.552606725,,,,,,,,,,,,,,,,,,,
IPCEF1,-2.183044501,1.291643478,-2.39814666,0.026491553,0.272211969,-3.951312665,,,,,,,,,,,,,,,,,,,
IRAK4,-2.672441019,1.398441304,-3.123658008,0.005410358,0.272211969,-3.523665524,,,,,,,,,,,,,,,,,,,
ITPA,-1.485552758,4.091956522,-2.132309495,0.045737817,0.272211969,-4.103166871,,,,,,,,,,,,,,,,,,,
IVD,-2.269411812,0.126871739,-2.56539424,0.018574441,0.272211969,-3.853564104,,,,,,,,,,,,,,,,,,,
JPT2,-1.313443832,2.462865217,-2.119761197,0.046903193,0.272211969,-4.110189624,,,,,,,,,,,,,,,,,,,
KAZN,-2.033929948,1.783308696,-2.484003975,0.022099862,0.272211969,-3.901288014,,,,,,,,,,,,,,,,,,,
KHK,-1.737125714,2.558884783,-2.072244808,0.051563635,0.272211969,-4.136639661,,,,,,,,,,,,,,,,,,,
KIAA2013,-1.584495372,0.888678261,-3.380225067,0.00301573,0.272211969,-3.37384987,,,,,,,,,,,,,,,,,,,
KIF1C,-1.335452862,-0.111154348,-2.187145829,0.040947433,0.272211969,-4.072303589,,,,,,,,,,,,,,,,,,,
KRT18,-2.324730261,-2.004093478,-2.206867432,0.039339614,0.272211969,-4.061138011,,,,,,,,,,,,,,,,,,,
KYAT1,-1.370128003,8.280530435,-2.700548355,0.013864611,0.272211969,-3.773861164,,,,,,,,,,,,,,,,,,,
LACTB2,-1.071798775,7.309726087,-2.47958566,0.022308148,0.272211969,-3.903871023,,,,,,,,,,,,,,,,,,,
LAP3,-0.712669984,3.12786087,-2.315243804,0.031490529,0.272211969,-3.999224274,,,,,,,,,,,,,,,,,,,
LARP1,-1.784422497,-1.213795652,-2.107468741,0.048070823,0.272211969,-4.117054193,,,,,,,,,,,,,,,,,,,
LAT,-2.189495014,-3.649771739,-2.126073957,0.046313597,0.272211969,-4.106658553,,,,,,,,,,,,,,,,,,,
LDLRAP1,-2.019843389,-0.752117391,-2.251165837,0.035936538,0.272211969,-4.035939952,,,,,,,,,,,,,,,,,,,
LEG1,-2.444769542,-4.787113043,-3.165052576,0.004926294,0.272211969,-3.499335183,,,,,,,,,,,,,,,,,,,
LELP1,-2.699223264,-1.814365217,-2.178024402,0.041711155,0.272211969,-4.077456322,,,,,,,,,,,,,,,,,,,
LHB,-2.227805237,-5.389028261,-2.784365876,0.011539364,0.272211969,-3.724262499,,,,,,,,,,,,,,,,,,,
LONP1,-2.50197875,2.10798913,-2.641307797,0.015769708,0.272211969,-3.808851158,,,,,,,,,,,,,,,,,,,
LPP,-1.24653166,1.047928261,-2.484202833,0.02209053,0.272211969,-3.901171738,,,,,,,,,,,,,,,,,,,
LRRC25,-1.700269135,-2.917754348,-2.394653943,0.026686355,0.272211969,-3.953339545,,,,,,,,,,,,,,,,,,,
LRRC59,-2.176481772,3.723204348,-2.307506775,0.031999049,0.272211969,-4.003673096,,,,,,,,,,,,,,,,,,,
LY9,-1.308448253,-6.262193478,-2.062791083,0.052539224,0.272211969,-4.141874117,,,,,,,,,,,,,,,,,,,
LYPD1,0.805991023,-1.033741304,2.938871778,0.008194371,0.272211969,-3.632760124,,,,,,,,,,,,,,,,,,,
LYSMD3,-2.499725636,0.159230435,-2.696290262,0.013993911,0.272211969,-3.776378391,,,,,,,,,,,,,,,,,,,
MAEA,-1.220933789,1.922645652,-2.070519054,0.051740499,0.272211969,-4.137595908,,,,,,,,,,,,,,,,,,,
MAGED1,-2.431249028,5.241095652,-2.799413047,0.011163417,0.272211969,-3.715351536,,,,,,,,,,,,,,,,,,,
MAP2K1,-2.600130111,3.510919565,-2.141936284,0.044861637,0.272211969,-4.097768874,,,,,,,,,,,,,,,,,,,
MAP4K5,-2.16421268,0.666915217,-2.553396856,0.019058594,0.272211969,-3.860614437,,,,,,,,,,,,,,,,,,,
MAPK13,-2.463399912,2.16028913,-2.156660527,0.043550971,0.272211969,-4.089495665,,,,,,,,,,,,,,,,,,,
MAPK9,-1.652730867,0.942469565,-2.121849739,0.04670738,0.272211969,-4.10902182,,,,,,,,,,,,,,,,,,,
MAPRE3,-1.828594266,0.413802174,-2.686929614,0.014282192,0.272211969,-3.781910971,,,,,,,,,,,,,,,,,,,
MARS1,-1.174641307,7.156886957,-2.399678286,0.026406547,0.272211969,-3.950423622,,,,,,,,,,,,,,,,,,,
MASP1,-0.941512707,-3.826343478,-2.235210887,0.037129837,0.272211969,-4.045033805,,,,,,,,,,,,,,,,,,,
MAX,-2.0379673,2.17395,-2.468403113,0.022843547,0.272211969,-3.91040457,,,,,,,,,,,,,,,,,,,
MBL2,-2.324646406,-0.593328261,-2.072909099,0.0514957,0.272211969,-4.136271491,,,,,,,,,,,,,,,,,,,
MECR,-2.936251481,4.433730435,-2.424417699,0.025068175,0.272211969,-3.936045659,,,,,,,,,,,,,,,,,,,
MED18,-1.624798756,1.793326087,-2.668646036,0.014861609,0.272211969,-3.792712777,,,,,,,,,,,,,,,,,,,
MESD,-2.189018303,6.102276087,-2.170194409,0.042377079,0.272211969,-4.081873614,,,,,,,,,,,,,,,,,,,
METAP1D,-2.099356728,3.991654348,-2.175351364,0.041937412,0.272211969,-4.078964934,,,,,,,,,,,,,,,,,,,
MGMT,-2.046807644,3.006041304,-2.434840696,0.024523453,0.272211969,-3.929978338,,,,,,,,,,,,,,,,,,,
MIF,-0.730640799,7.755780435,-2.855570785,0.009861157,0.272211969,-3.68208809,,,,,,,,,,,,,,,,,,,
MINK1,-2.024449618,2.449554348,-2.204449357,0.039533598,0.272211969,-4.06250882,,,,,,,,,,,,,,,,,,,
MLLT1,-3.254063708,-1.322286957,-2.793176301,0.011317797,0.272211969,-3.719045105,,,,,,,,,,,,,,,,,,,
MMUT,-2.223787457,1.796030435,-2.82433463,0.010566385,0.272211969,-3.700590676,,,,,,,,,,,,,,,,,,,
MN1,-4.038559146,-1.477217391,-3.233256876,0.004219181,0.272211969,-3.459365799,,,,,,,,,,,,,,,,,,,
MNAT1,-1.601004783,0.953884783,-2.514866632,0.020694969,0.272211969,-3.883221896,,,,,,,,,,,,,,,,,,,
MORF4L2,-1.532149053,0.206697826,-2.294382917,0.032878979,0.272211969,-4.011209847,,,,,,,,,,,,,,,,,,,
MPHOSPH8,-2.248916071,2.287915217,-2.381677283,0.027421832,0.272211969,-3.960864013,,,,,,,,,,,,,,,,,,,
MRI1,-1.969429286,1.291063043,-2.509737614,0.020922491,0.272211969,-3.88622702,,,,,,,,,,,,,,,,,,,
MRPL24,-1.404092354,0.658467391,-2.358919278,0.028757306,0.272211969,-3.974036203,,,,,,,,,,,,,,,,,,,
MRPL46,-0.835221645,0.55291087,-2.102336747,0.048566033,0.272211969,-4.119915628,,,,,,,,,,,,,,,,,,,
MSMB,-2.114329396,-2.879780435,-2.190180789,0.040696163,0.272211969,-4.070587505,,,,,,,,,,,,,,,,,,,
MSRA,-1.089020987,4.67706087,-2.146868278,0.044418682,0.272211969,-4.094999963,,,,,,,,,,,,,,,,,,,
MTR,-1.772689801,3.453828261,-2.911992556,0.008700137,0.272211969,-3.648672343,,,,,,,,,,,,,,,,,,,
MVK,-2.883796217,-1.477452174,-2.71412121,0.013459997,0.272211969,-3.765835457,,,,,,,,,,,,,,,,,,,
MYO6,-2.58830416,3.474241304,-2.381380387,0.027438877,0.272211969,-3.961036053,,,,,,,,,,,,,,,,,,,
MYOM3,-1.135645223,-3.463356522,-2.250427226,0.035990993,0.272211969,-4.03636138,,,,,,,,,,,,,,,,,,,
MZT1,-1.636003165,1.167515217,-2.207362105,0.039300037,0.272211969,-4.06085752,,,,,,,,,,,,,,,,,,,
NAA80,-1.947367203,0.001952174,-2.531081859,0.019990848,0.272211969,-3.873714463,,,,,,,,,,,,,,,,,,,
NADK,-1.349208644,4.579141304,-2.254112394,0.035720048,0.272211969,-4.034258318,,,,,,,,,,,,,,,,,,,
NAGA,-1.566408171,2.253030435,-2.579587151,0.018016647,0.272211969,-3.845217388,,,,,,,,,,,,,,,,,,,
NAPRT,-1.20715178,0.664347826,-2.724537155,0.013157133,0.272211969,-3.759674591,,,,,,,,,,,,,,,,,,,
NARS1,-1.055155422,4.030976087,-3.173828407,0.004829221,0.272211969,-3.494183676,,,,,,,,,,,,,,,,,,,
NCK2,-1.697588217,1.118432609,-2.502316427,0.021255849,0.272211969,-3.890573242,,,,,,,,,,,,,,,,,,,
NCS1,-2.365433769,-0.929323913,-2.626047798,0.016299198,0.272211969,-3.817851968,,,,,,,,,,,,,,,,,,,
NDUFB7,-1.160764196,1.630021739,-2.119141651,0.046961422,0.272211969,-4.110535959,,,,,,,,,,,,,,,,,,,
NECAP2,-2.162947504,0.114126087,-2.25006753,0.03601754,0.272211969,-4.036566596,,,,,,,,,,,,,,,,,,,
NEK7,-1.177138344,-2.111576087,-2.188573891,0.040829026,0.272211969,-4.071496207,,,,,,,,,,,,,,,,,,,
NFATC3,-0.847664402,0.986276087,-2.080065853,0.050768902,0.272211969,-4.132302047,,,,,,,,,,,,,,,,,,,
NFU1,-2.319507272,3.724243478,-2.080967445,0.050678001,0.272211969,-4.131801604,,,,,,,,,,,,,,,,,,,
NFYA,-1.532752442,-0.304954348,-2.479907734,0.022292903,0.272211969,-3.903682764,,,,,,,,,,,,,,,,,,,
NGRN,-1.913475486,1.526436957,-2.40963516,0.025860089,0.272211969,-3.944640913,,,,,,,,,,,,,,,,,,,
NMI,-1.27940734,0.553806522,-2.065772117,0.052229813,0.272211969,-4.140224571,,,,,,,,,,,,,,,,,,,
NOS2,-1.522054905,-0.585784783,-2.134789045,0.045510669,0.272211969,-4.101777369,,,,,,,,,,,,,,,,,,,
NOS3,-1.971711305,0.480193478,-2.109379762,0.04788759,0.272211969,-4.115987994,,,,,,,,,,,,,,,,,,,
NSFL1C,-0.69623188,7.254323913,-2.202880724,0.039659905,0.272211969,-4.063397815,,,,,,,,,,,,,,,,,,,
NT-proBNP,-2.613827935,3.560769565,-2.84626418,0.010066415,0.272211969,-3.68760083,,,,,,,,,,,,,,,,,,,
NUB1,-2.163201039,3.050923913,-2.538291584,0.019685059,0.272211969,-3.869483979,,,,,,,,,,,,,,,,,,,
NUDT10,-1.216090328,1.311913043,-2.357214688,0.028859723,0.272211969,-3.975021544,,,,,,,,,,,,,,,,,,,
NUDT15,-1.673443899,2.661780435,-3.60593317,0.001793426,0.272211969,-3.244585725,,,,,,,,,,,,,,,,,,,
NUDT2,-1.08968873,2.734528261,-2.88045025,0.009331955,0.272211969,-3.667351603,,,,,,,,,,,,,,,,,,,
NUDT5,-1.13739322,6.985813043,-2.177293786,0.041772887,0.272211969,-4.077868731,,,,,,,,,,,,,,,,,,,
OGA,-1.692050795,4.185980435,-2.488389296,0.021894932,0.272211969,-3.898723441,,,,,,,,,,,,,,,,,,,
OGFR,-1.648534186,1.89503913,-2.492383987,0.021709808,0.272211969,-3.896386583,,,,,,,,,,,,,,,,,,,
OPHN1,-2.569385719,-4.085280435,-3.066657108,0.006153156,0.272211969,-3.557244529,,,,,,,,,,,,,,,,,,,
OPLAH,-1.23894182,4.195034783,-2.386645147,0.027138072,0.272211969,-3.95798456,,,,,,,,,,,,,,,,,,,
OTUD6B,-2.12048715,1.714826087,-2.951681271,0.00796342,0.272211969,-3.625179464,,,,,,,,,,,,,,,,,,,
OTUD7B,-2.039726908,3.45013913,-2.322532959,0.031018283,0.272211969,-3.995029249,,,,,,,,,,,,,,,,,,,
OXCT1,-2.563778443,2.524806522,-2.581828112,0.017930032,0.272211969,-3.843898911,,,,,,,,,,,,,,,,,,,
PACS2,-1.735946151,6.326358696,-2.705665682,0.013710721,0.272211969,-3.770835597,,,,,,,,,,,,,,,,,,,
PAGR1,-2.039299333,1.663176087,-2.229874111,0.037537021,0.272211969,-4.048071086,,,,,,,,,,,,,,,,,,,
PALM2,-2.014209329,2.070171739,-2.223212181,0.038051052,0.272211969,-4.051859303,,,,,,,,,,,,,,,,,,,
PCBP2,-2.089107978,0.762169565,-2.520054838,0.020467185,0.272211969,-3.880181024,,,,,,,,,,,,,,,,,,,
PCYT2,-1.812932708,3.799980435,-2.448376265,0.023832535,0.272211969,-3.922090932,,,,,,,,,,,,,,,,,,,
PDAP1,-0.678506933,7.486721739,-2.132899945,0.045683634,0.272211969,-4.102836045,,,,,,,,,,,,,,,,,,,
PDE5A,-1.470078314,2.032002174,-2.157644214,0.043464662,0.272211969,-4.088942235,,,,,,,,,,,,,,,,,,,
PDIA3,-1.817750636,2.834408696,-2.224353256,0.037962552,0.272211969,-4.051210703,,,,,,,,,,,,,,,,,,,
PDP1,-2.949244606,1.062693478,-2.332686922,0.030371334,0.272211969,-3.989179557,,,,,,,,,,,,,,,,,,,
PDZD2,-2.317382733,2.177219565,-2.512513084,0.020799082,0.272211969,-3.884600986,,,,,,,,,,,,,,,,,,,
PEPD,-1.776436922,3.139802174,-2.268991864,0.034645006,0.272211969,-4.025756263,,,,,,,,,,,,,,,,,,,
PFDN2,-2.301675952,2.781884783,-2.914131403,0.008658816,0.272211969,-3.647405949,,,,,,,,,,,,,,,,,,,
PFKFB2,-1.483561228,7.11888913,-2.199493982,0.039933866,0.272211969,-4.065316474,,,,,,,,,,,,,,,,,,,
PGM2,-1.81441797,2.509591304,-2.070483021,0.051744198,0.272211969,-4.137615871,,,,,,,,,,,,,,,,,,,
PGR,-1.937738485,0.744015217,-2.267498588,0.034751537,0.272211969,-4.026610271,,,,,,,,,,,,,,,,,,,
PHACTR2,-1.877928238,5.822243478,-2.599963862,0.017243377,0.272211969,-3.833223057,,,,,,,,,,,,,,,,,,,
PIK3AP1,-2.394161696,-2.519767391,-2.756175779,0.012276453,0.272211969,-3.740952408,,,,,,,,,,,,,,,,,,,
PIKFYVE,-1.047808579,2.073382609,-2.503756615,0.021190769,0.272211969,-3.889729973,,,,,,,,,,,,,,,,,,,
PKD2,-1.76793846,2.28515,-2.192250354,0.040525628,0.272211969,-4.069416832,,,,,,,,,,,,,,,,,,,
PKLR,-3.089223405,-0.283341304,-2.111578674,0.047677535,0.272211969,-4.114760723,,,,,,,,,,,,,,,,,,,
PLA2G10,-2.136071622,-7.177278261,-2.285020267,0.033520299,0.272211969,-4.01657914,,,,,,,,,,,,,,,,,,,
PLA2G4A,-1.893748538,0.813986957,-2.34026457,0.029896688,0.272211969,-3.984809666,,,,,,,,,,,,,,,,,,,
PLEKHO1,-2.259077287,0.233097826,-2.819946843,0.010669236,0.272211969,-3.703189673,,,,,,,,,,,,,,,,,,,
PLIN1,-1.036527331,-0.04911087,-2.136393776,0.045364208,0.272211969,-4.100877787,,,,,,,,,,,,,,,,,,,
PLPBP,-0.780669125,6.936323913,-2.278389821,0.033981416,0.272211969,-4.020377725,,,,,,,,,,,,,,,,,,,
PMVK,-3.261693471,1.67871087,-2.699215556,0.01390496,0.272211969,-3.774649097,,,,,,,,,,,,,,,,,,,
PPCDC,-0.951429177,5.255395652,-2.094738751,0.04930767,0.272211969,-4.124147133,,,,,,,,,,,,,,,,,,,
PPM1F,-0.878183376,4.37216087,-2.079985771,0.050776984,0.272211969,-4.132346494,,,,,,,,,,,,,,,,,,,
PPME1,-2.237917048,4.336580435,-2.255622717,0.035609546,0.272211969,-4.033396099,,,,,,,,,,,,,,,,,,,
PPP1CC,-1.480543585,4.198878261,-2.164007168,0.042910122,0.272211969,-4.085360238,,,,,,,,,,,,,,,,,,,
PPP1R12A,-2.449964337,2.390680435,-2.200177688,0.03987842,0.272211969,-4.064929219,,,,,,,,,,,,,,,,,,,
PPP2R5A,-3.28878725,2.218021739,-2.568175768,0.018463859,0.272211969,-3.85192883,,,,,,,,,,,,,,,,,,,
PRDX3,-1.696850618,2.65585,-2.614256869,0.016719786,0.272211969,-3.824802568,,,,,,,,,,,,,,,,,,,
PRG2,-2.236820218,1.258743478,-2.447348976,0.023884329,0.272211969,-3.92268987,,,,,,,,,,,,,,,,,,,
PRR4,-1.941272733,-0.930865217,-2.386303043,0.027157525,0.272211969,-3.958182895,,,,,,,,,,,,,,,,,,,
PRTFDC1,-2.022000063,5.533521739,-3.052238088,0.006356186,0.272211969,-3.565750905,,,,,,,,,,,,,,,,,,,
PRUNE2,-1.730468339,-1.057719565,-2.485024986,0.022051989,0.272211969,-3.900690993,,,,,,,,,,,,,,,,,,,
PSMD1,-1.653064127,0.459352174,-2.586686851,0.017743583,0.272211969,-3.841039722,,,,,,,,,,,,,,,,,,,
PSMD5,-1.142031021,2.730567391,-2.224197525,0.037974619,0.272211969,-4.051299229,,,,,,,,,,,,,,,,,,,
PSMG3,-1.176795313,5.22496087,-2.480145871,0.022281637,0.272211969,-3.903543564,,,,,,,,,,,,,,,,,,,
PSMG4,-1.74870033,4.389534783,-2.891344332,0.009108912,0.272211969,-3.660899547,,,,,,,,,,,,,,,,,,,
PTEN,1.882999577,-0.692565217,2.301430426,0.032403721,0.272211969,-4.007164117,,,,,,,,,,,,,,,,,,,
PTGES2,-2.817565328,2.683993478,-2.912170057,0.008696701,0.272211969,-3.648567245,,,,,,,,,,,,,,,,,,,
PTK7,-2.444814226,3.065713043,-2.696186007,0.013997091,0.272211969,-3.776440019,,,,,,,,,,,,,,,,,,,
PTPRB,-1.230404478,-3.453128261,-2.236826758,0.03700735,0.272211969,-4.044113724,,,,,,,,,,,,,,,,,,,
PTPRH,-2.172171889,-3.681632609,-2.227536202,0.037716684,0.272211969,-4.049400918,,,,,,,,,,,,,,,,,,,
PTPRM,-1.281510503,-1.024719565,-3.762599104,0.00124783,0.272211969,-3.156660669,,,,,,,,,,,,,,,,,,,
PTS,-0.822856341,7.142928261,-2.738404674,0.01276396,0.272211969,-3.751469921,,,,,,,,,,,,,,,,,,,
PXN,-2.157272368,1.098395652,-2.33253706,0.030380791,0.272211969,-3.989265942,,,,,,,,,,,,,,,,,,,
RAB10,-2.08479824,2.989663043,-2.700114754,0.013877725,0.272211969,-3.774117506,,,,,,,,,,,,,,,,,,,
RAB27B,-2.26945115,1.004763043,-2.790787719,0.011377461,0.272211969,-3.720459632,,,,,,,,,,,,,,,,,,,
RAB2B,-1.58716632,-0.824971739,-2.133214058,0.045654832,0.272211969,-4.102660036,,,,,,,,,,,,,,,,,,,
RAB6A,-1.697107778,-1.493143478,-2.318857969,0.031255553,0.272211969,-3.997144713,,,,,,,,,,,,,,,,,,,
RABEP1,-1.60128313,6.559643478,-2.827223203,0.010499195,0.272211969,-3.698879679,,,,,,,,,,,,,,,,,,,
RABGAP1L,-1.384322063,2.507586957,-2.164204523,0.042893026,0.272211969,-4.085249078,,,,,,,,,,,,,,,,,,,
RAD23B,-1.050264154,1.732056522,-2.090109166,0.049764564,0.272211969,-4.126722569,,,,,,,,,,,,,,,,,,,
RALY,-1.86023406,1.469765217,-2.417953741,0.025411635,0.272211969,-3.939805538,,,,,,,,,,,,,,,,,,,
RANBP1,-1.418671433,1.475880435,-3.00730748,0.007031279,0.272211969,-3.592284119,,,,,,,,,,,,,,,,,,,
RBM19,-1.894249823,-0.225884783,-2.331150772,0.030468401,0.272211969,-3.99006497,,,,,,,,,,,,,,,,,,,
RBPMS,-2.9466355,4.142286957,-2.378628113,0.02759736,0.272211969,-3.962630646,,,,,,,,,,,,,,,,,,,
RBPMS2,-1.860917322,-0.001169565,-2.320544579,0.031146452,0.272211969,-3.996173949,,,,,,,,,,,,,,,,,,,
RCC1,-0.962517858,-0.444954348,-2.414894808,0.025575693,0.272211969,-3.94158405,,,,,,,,,,,,,,,,,,,
RECK,-1.519844636,-4.213667391,-2.147047036,0.044402702,0.272211969,-4.094899563,,,,,,,,,,,,,,,,,,,
REPS1,-1.945268771,0.368517391,-2.284430179,0.033561102,0.272211969,-4.016917332,,,,,,,,,,,,,,,,,,,
RGS8,-0.93351371,-0.459421739,-2.097516781,0.049035329,0.272211969,-4.122600663,,,,,,,,,,,,,,,,,,,
RHOC,-2.241942545,2.959113043,-2.176837179,0.041811509,0.272211969,-4.078126447,,,,,,,,,,,,,,,,,,,
RILPL2,-1.827951334,3.899584783,-2.321187282,0.031104971,0.272211969,-3.995803977,,,,,,,,,,,,,,,,,,,
RNASEH2A,-1.716428359,-0.864593478,-2.764101922,0.01206479,0.272211969,-3.736260423,,,,,,,,,,,,,,,,,,,
RPA2,-1.132079785,2.663306522,-2.109010126,0.047922982,0.272211969,-4.116194251,,,,,,,,,,,,,,,,,,,
